"d_username","field","value"
"mayalm","q41733","Yes, and I enjoyed it."
"mayalm","q6850","Martial Arts"
"mayalm","q17457","No."
"mayalm","q76","No"
"mayalm","q87","No"
"mayalm","q33602","Yes, almost always"
"mayalm","q221105","I'm a somewhat active user."
"mayalm","q553","Yes"
"mayalm","q18185","Save Fluffy--to hell with the expense!"
"mayalm","q48328","No."
"mayalm","q249","No"
"mayalm","q1062","At least once a day."
"mayalm","q12796","Yes"
"mayalm","q12970","Twice or more a day"
"mayalm","q16800","Yes, without a doubt"
"mayalm","q19011","No"
"mayalm","q80","I never do drugs."
"mayalm","q212813","Liberal / Left-wing"
"mayalm","q129","No"
"mayalm","q38051","Never."
"mayalm","q82528","Yes, but only when alone or with someone special."
"mayalm","q1249","Cool"
"mayalm","q1305","No"
"mayalm","q1766","Yes"
"mayalm","q19737","Yes"
"mayalm","q42665","Yes."
"mayalm","q82728","Yes."
"mayalm","q48","Weird"
"mayalm","q84","No"
"mayalm","q179268","No"
"mayalm","q17017","Never"
"mayalm","q20471","Conversation?"
"mayalm","q31840","Alone"
"mayalm","q34333","Dominance/Aggression"
"mayalm","q52827","Yes to 'seeing someone' only"
"mayalm","q9668","Dominant"
"mayalm","q31581","Sure, no problem."
"mayalm","q358014","No"
"mayalm","q41953","A few months to a year"
"mayalm","q149","Passion"
"mayalm","q31920","I prefer someone close to my own age"
"mayalm","q41242","It's fine - I don't see any problem."
"mayalm","q81847","Yes."
"mayalm","q36","Yes"
"mayalm","q1815","Yes"
"mayalm","q16053","Totally willing!"
"mayalm","q22125","Average"
"mayalm","q42895","No."
"mayalm","q1783","50-75% (many) are not attractive enough"
"mayalm","q23543","No, it's not necessary"
"mayalm","q294","Having good sex"
"mayalm","q1440","No"
"mayalm","q41850","Very important."
"mayalm","q52682","Yes, but only if they were obese."
"mayalm","q170849","No. Why spoil the mystery?"
"mayalm","q16371","Accept / Are open to non-monogamous relationships."
"mayalm","q20021","Someone to go out with"
"mayalm","q20135","I like to just let it happen"
"mayalm","q48278","Yes."
"mayalm","q48649","No."
"mayalm","q61666","Somewhat important."
"mayalm","q67821","No."
"mayalm","q155","No"
"mayalm","q18875","Very damn important"
"mayalm","q33107","I could be convinced by the right people"
"mayalm","q60145","No."
"mayalm","q18095","It doesn't make any difference"
"mayalm","q25294","Absolutely not."
"mayalm","q57381","No."
"mayalm","q80041","No"
"mayalm","q55744","This would not be an important factor to me."
"mayalm","q18","No"
"mayalm","q66506","Very important."
"mayalm","q165644","Nothing to talk about"
"mayalm","q18692","No"
"mayalm","q42190","No."
"mayalm","q48557","No."
"mayalm","q123","No"
"mayalm","q24345","A lot!"
"mayalm","q358080","Discovering your shared interests"
"mayalm","q35203","I'm Not Sure / Depends how serious it was"
"mayalm","q913","Dream Job"
"mayalm","q403","Yes"
"mayalm","q136","No"
"mayalm","q30903","Yes"
"mayalm","q325","Yes"
"mayalm","q36085","Only if we're free to have sex with someone else."
"mayalm","q42524","Yes."
"mayalm","q12964","Yes"
"mayalm","q44384","It's all fine by me."
"mayalm","q17","Yes"
"mayalm","q4018","No"
"mayalm","q274","Graduate School"
"mayalm","q19265","Necessary"
"mayalm","q56145","More negative than positive."
"mayalm","q6024","Yes"
"mayalm","q109","Yes"
"mayalm","q25908","Yes"
"mayalm","q34255","I Don't Mind"
"mayalm","q23696","Sometimes"
"mayalm","q445141","Invisibility"
"mayalm","q614","something practical?"
"mayalm","q17582","Perfect"
"mayalm","q20930","Higher than average"
"mayalm","q29032","Visual / Spatial / Artistic"
"mayalm","q128","I have no tattoos"
"mayalm","q8672","Why"
"mayalm","q53540","Yes."
"mayalm","q18594","Sometimes"
"mayalm","q19484","It happens, but not often"
"mayalm","q46","Interesting"
"mayalm","q1124","Heart"
"mayalm","q134","No"
"mayalm","q53299","Public."
"mayalm","q478","No"
"mayalm","q28903","An important interview"
"mayalm","q48953","Historically or culturally important places."
"mayalm","q265","Einstein"
"mayalm","q15704","I like it or love it."
"mayalm","q1099","Yes"
"mayalm","q14835","On my right hand"
"mayalm","q35660","Usually"
"mayalm","q37151","That I'm younger than I really am."
"mayalm","q45428","Always."
"mayalm","q358084","Yes"
"mayalm","q19079","It gt 2 b dis typ: cuz it showz dat dey is fik"
"mayalm","q382","No"
"mayalm","q16584","Yes"
"mayalm","q18714","Logic/Reason"
