"d_username","field","value"
"saltinamajor","q18834","Knowledge"
"saltinamajor","q27164","No"
"saltinamajor","q212814","Somewhat important"
"saltinamajor","q67641","Somewhat important."
"saltinamajor","q87","No"
"saltinamajor","q436","Yes"
"saltinamajor","q32973","Yes, all the time."
"saltinamajor","q43261","I consider their opinion but go my own way."
"saltinamajor","q46403","Yes."
"saltinamajor","q68185","Yes."
"saltinamajor","q83646","No."
"saltinamajor","q553","Yes"
"saltinamajor","q49","Carefree"
"saltinamajor","q158","Yes"
"saltinamajor","q442","Bad"
"saltinamajor","q44639","Yes"
"saltinamajor","q1588","Yes, I would love (or do own) a cat."
"saltinamajor","q212813","Liberal / Left-wing"
"saltinamajor","q35778","Yes."
"saltinamajor","q48","Weird"
"saltinamajor","q473","No"
"saltinamajor","q1766","Yes"
"saltinamajor","q40441","Maybe a little bit."
"saltinamajor","q27672","Critically important."
"saltinamajor","q35564","I do it myself."
"saltinamajor","q17017","Never"
"saltinamajor","q887","Usually, yes."
"saltinamajor","q18692","Yes"
"saltinamajor","q66506","Somewhat important."
"saltinamajor","q30607","Of course. Why wouldn't it be?"
"saltinamajor","q1815","No"
"saltinamajor","q31581","Sure, no problem."
"saltinamajor","q491","Not enough space"
"saltinamajor","q23293","Dark and mysterious"
"saltinamajor","q149","Passion"
"saltinamajor","q41953","A few months to a year"
"saltinamajor","q1128","Yes, but only if everybody knew."
"saltinamajor","q18875","Important-ish"
"saltinamajor","q20778","pushes you hard to succeed"
"saltinamajor","q784","Yes"
"saltinamajor","q31840","Touching my partner"
"saltinamajor","q40194","Extremely important."
"saltinamajor","q16053","Totally willing!"
"saltinamajor","q20021","Someone to go out with"
"saltinamajor","q20519","Sometimes. It depends."
"saltinamajor","q36045","No way."
"saltinamajor","q46856","Complex"
"saltinamajor","q9668","Balanced"
"saltinamajor","q41850","Very important."
"saltinamajor","q19874","12+ months"
"saltinamajor","q23543","Yes, unless otherwise specified"
"saltinamajor","q41393","Turn-off. I find easily-confused types annoying."
"saltinamajor","q52682","Yes, but only if they were obese."
"saltinamajor","q67821","No."
"saltinamajor","q170849","No. Why spoil the mystery?"
"saltinamajor","q19378","Touch: Give them a hug, massage or kiss"
"saltinamajor","q24345","A lot!"
"saltinamajor","q40650","Yes! That's a personality trait we have to share."
"saltinamajor","q308","Yes"
"saltinamajor","q1440","No"
"saltinamajor","q122","A little"
"saltinamajor","q146","Kissing in a tent, in the woods"
"saltinamajor","q20135","I like to just let it happen"
"saltinamajor","q80041","No"
"saltinamajor","q358014","Yes"
"saltinamajor","q55744","This would not be an important factor to me."
"saltinamajor","q165644","Nothing to talk about"
"saltinamajor","q6258","Yes"
"saltinamajor","q123","No"
"saltinamajor","q26557","Doesn't faze you one bit"
"saltinamajor","q48753","Yes."
"saltinamajor","q358080","Discovering your shared interests"
"saltinamajor","q403","Yes"
"saltinamajor","q136","No"
"saltinamajor","q325","Yes"
"saltinamajor","q13006","Yes, but only an occasional/social smoker"
"saltinamajor","q46403","Yes."
"saltinamajor","q35203","Yes"
"saltinamajor","q12964","Yes"
"saltinamajor","q17","No"
"saltinamajor","q301","Yes"
"saltinamajor","q15698","They're okay, but keep the unruly ones at bay."
"saltinamajor","q29032","Visual / Spatial / Artistic"
"saltinamajor","q445141","Invisibility"
"saltinamajor","q274","College"
"saltinamajor","q23696","Sometimes"
"saltinamajor","q416236","Okay"
"saltinamajor","q53299","Private."
"saltinamajor","q8672","Why"
"saltinamajor","q19898","Sometimes"
"saltinamajor","q26841","About average"
"saltinamajor","q18594","Yes"
"saltinamajor","q46","Interesting"
"saltinamajor","q134","No"
"saltinamajor","q1707","Meh. I have my ups and downs."
"saltinamajor","q20930","Average"
"saltinamajor","q1052","Rarely"
"saltinamajor","q28903","An important interview"
"saltinamajor","q35660","Usually"
"saltinamajor","q1099","Yes"
"saltinamajor","q1290","Yes"
"saltinamajor","q20725","All the time"
"saltinamajor","q4018","Yes"
"saltinamajor","q14835","On my right hand"
"saltinamajor","q15704","I like it or love it."
"saltinamajor","q19265","Nice, but not mandatory"
"saltinamajor","q255","89547"
"saltinamajor","q27477","Yes"
"saltinamajor","q358084","Yes"
"saltinamajor","q178","The Sun"
"saltinamajor","q38767","Yes"
"saltinamajor","q59457","Yes."
