"d_username","field","value"
"Funkayybabayy","q16053","Totally willing!"
"Funkayybabayy","q1185","Some"
"Funkayybabayy","q19874","12+ months"
"Funkayybabayy","q24345","A lot!"
"Funkayybabayy","q358014","Yes"
"Funkayybabayy","q123","No"
"Funkayybabayy","q155","No"
"Funkayybabayy","q6258","Yes"
"Funkayybabayy","q66506","Very important."
"Funkayybabayy","q30607","Friend, yes. Date, no."
"Funkayybabayy","q170849","No. Why spoil the mystery?"
"Funkayybabayy","q527","No"
"Funkayybabayy","q546","Yes"
"Funkayybabayy","q358080","Discovering your shared interests"
"Funkayybabayy","q18692","No"
"Funkayybabayy","q55744","This would not be an important factor to me."
"Funkayybabayy","q8054","Yes"
"Funkayybabayy","q85315","No."
"Funkayybabayy","q403","Yes"
"Funkayybabayy","q9379","No"
"Funkayybabayy","q325","Yes"
"Funkayybabayy","q13006","Yes, but only an occasional/social smoker"
"Funkayybabayy","q12964","Yes"
"Funkayybabayy","q16317","I don't know"
"Funkayybabayy","q35203","Yes"
"Funkayybabayy","q71","No"
"Funkayybabayy","q27243","Often"
"Funkayybabayy","q274","Graduate School"
"Funkayybabayy","q301","Yes"
"Funkayybabayy","q23779","Sometimes"
"Funkayybabayy","q1290","No"
"Funkayybabayy","q1707","Cheerful!  I have a positive outlook."
"Funkayybabayy","q35660","Always"
"Funkayybabayy","q15698","They're okay, but keep the unruly ones at bay."
"Funkayybabayy","q46","Good"
"Funkayybabayy","q26841","About average"
"Funkayybabayy","q614","something practical?"
"Funkayybabayy","q19898","Sometimes"
"Funkayybabayy","q53540","Only some of the time."
"Funkayybabayy","q445141","Flight"
"Funkayybabayy","q18594","Sometimes"
"Funkayybabayy","q20930","Higher than average"
"Funkayybabayy","q63010","No."
"Funkayybabayy","q8865","Yes, I have a fulltime job"
"Funkayybabayy","q416236","Yay!"
"Funkayybabayy","q29032","Social / Interpersonal"
"Funkayybabayy","q60892","Yes."
"Funkayybabayy","q128","I have no tattoos"
"Funkayybabayy","q45428","Always."
"Funkayybabayy","q15704","I like it or love it."
"Funkayybabayy","q20725","All the time"
"Funkayybabayy","q59457","Yes."
"Funkayybabayy","q1099","Yes"
"Funkayybabayy","q28903","An important interview"
"Funkayybabayy","q34255","I Like It"
"Funkayybabayy","q1201","46"
"Funkayybabayy","q4018","Yes"
"Funkayybabayy","q46176","Yes."
"Funkayybabayy","q178","The Sun"
"Funkayybabayy","q358084","Yes"
