"d_username","field","value"
"JessaLarsen","q40441","Maybe a little bit."
"JessaLarsen","q212813","Other"
"JessaLarsen","q221105","I'm a somewhat active user."
"JessaLarsen","q426","Yes"
"JessaLarsen","q15744","Yes"
"JessaLarsen","q44639","Yes"
"JessaLarsen","q46403","Yes."
"JessaLarsen","q221106","Never"
"JessaLarsen","q1766","Yes"
"JessaLarsen","q16713","Yes"
"JessaLarsen","q24282","Very inclined"
"JessaLarsen","q48","Weird"
"JessaLarsen","q34662","50+"
"JessaLarsen","q179268","No"
"JessaLarsen","q763","Yes"
"JessaLarsen","q52682","Yes, even if they were slightly overweight."
"JessaLarsen","q123","Yes"
"JessaLarsen","q66506","Somewhat important."
"JessaLarsen","q33107","Yes, I like that type of polygamy."
"JessaLarsen","q1440","Yes"
"JessaLarsen","q48753","Sometimes - It depends."
"JessaLarsen","q170849","Yes. Knowledge is power!"
"JessaLarsen","q784","No"
"JessaLarsen","q41850","Somewhat important."
"JessaLarsen","q20519","Hardly. Politics are boring or personal."
"JessaLarsen","q31840","With my partner, but apart (not touching)"
"JessaLarsen","q41953","A few months to a year"
"JessaLarsen","q19378","Actions: Do something nice (like a date or errand)"
"JessaLarsen","q20135","I love it and want it very much"
"JessaLarsen","q9668","Balanced"
"JessaLarsen","q149","Passion"
"JessaLarsen","q18875","Important-ish"
"JessaLarsen","q40194","Somewhat important."
"JessaLarsen","q122","A lot"
"JessaLarsen","q16053","Totally willing!"
"JessaLarsen","q80041","No"
"JessaLarsen","q308","Yes"
"JessaLarsen","q979","1-2"
"JessaLarsen","q527","No"
"JessaLarsen","q31581","Not thrilled, but go ahead."
"JessaLarsen","q20021","Someone to go out with"
"JessaLarsen","q23543","Yes, unless otherwise specified"
"JessaLarsen","q358014","Yes"
"JessaLarsen","q26557","Doesn't faze you one bit"
"JessaLarsen","q60843","I would want them to make their own decision."
"JessaLarsen","q165644","Nothing to talk about"
"JessaLarsen","q19874","12+ months"
"JessaLarsen","q25294","Absolutely not."
"JessaLarsen","q363047","Yes"
"JessaLarsen","q1815","Yes"
"JessaLarsen","q546","Yes"
"JessaLarsen","q12949","Yes"
"JessaLarsen","q24345","A lot!"
"JessaLarsen","q55744","This would not be an important factor to me."
"JessaLarsen","q358080","Discovering your shared interests"
"JessaLarsen","q136","No"
"JessaLarsen","q325","Yes"
"JessaLarsen","q13006","Yes, but only an occasional/social smoker"
"JessaLarsen","q22021","No, it's not very important."
"JessaLarsen","q403","No"
"JessaLarsen","q12964","Yes"
"JessaLarsen","q46403","Yes."
"JessaLarsen","q20725","Rarely / never"
"JessaLarsen","q27477","No"
"JessaLarsen","q14835","On my left hand"
"JessaLarsen","q15698","They're okay, but keep the unruly ones at bay."
"JessaLarsen","q1707","Cheerful!  I have a positive outlook."
"JessaLarsen","q60892","No."
"JessaLarsen","q28903","A promising first date"
"JessaLarsen","q128","I have 1 or more big tattoos"
"JessaLarsen","q416236","Okay"
"JessaLarsen","q1052","Sometimes"
"JessaLarsen","q26841","Way more than average"
"JessaLarsen","q19898","Sometimes"
"JessaLarsen","q20930","Higher than average"
"JessaLarsen","q313640","Yes"
"JessaLarsen","q53540","Yes."
"JessaLarsen","q46","Interesting"
"JessaLarsen","q134","No"
"JessaLarsen","q267","Yes"
"JessaLarsen","q1201","46"
"JessaLarsen","q1099","Yes"
"JessaLarsen","q8672","Why"
"JessaLarsen","q35660","Usually"
"JessaLarsen","q255","89547"
"JessaLarsen","q4018","Yes"
"JessaLarsen","q301","No"
"JessaLarsen","q19265","Nice, but not mandatory"
"JessaLarsen","q178","The Sun"
"JessaLarsen","q30416","The grammar"
"JessaLarsen","q59457","Yes."
"JessaLarsen","q358084","Yes"
"JessaLarsen","q416235","Yes"
