"d_username","field","value"
"rougeriot","q1011","Yes"
"rougeriot","q1274","Long, slow"
"rougeriot","q59469","Yes."
"rougeriot","q14913","No"
"rougeriot","q79726","Yes."
"rougeriot","q1134","Yes"
"rougeriot","q35435","Yes.  Occasionally."
"rougeriot","q26","Yes"
"rougeriot","q65043","Yes."
"rougeriot","q393","No"
"rougeriot","q13","No"
"rougeriot","q17","No"
"rougeriot","q24125","No"
"rougeriot","q986","I'm Not Sure"
"rougeriot","q41","Not at all important"
"rougeriot","q411","Yes"
"rougeriot","q763","Yes"
"rougeriot","q60100","No"
"rougeriot","q156914","No"
"rougeriot","q612","No, creationism has no place in schools"
"rougeriot","q9688","Yes"
"rougeriot","q512","No"
"rougeriot","q59825","A map."
"rougeriot","q6867","No"
"rougeriot","q31055","No"
"rougeriot","q79","I smoke regularly."
"rougeriot","q94","No"
"rougeriot","q16713","No"
"rougeriot","q44639","No"
"rougeriot","q80","I've done drugs in the past, but no longer."
"rougeriot","q354","Yes"
"rougeriot","q501","Yes"
"rougeriot","q403","Yes"
"rougeriot","q15746","Yes"
"rougeriot","q22021","No, it's not important at all."
"rougeriot","q23834","No"
"rougeriot","q32973","Yes, if it's not too strange."
"rougeriot","q358077","Yes"
"rougeriot","q1112","No"
"rougeriot","q1730","Yes"
"rougeriot","q26573","Yes"
"rougeriot","q1062","Usually daily. I skip some."
"rougeriot","q18212","Over 20%"
"rougeriot","q212814","Very important"
"rougeriot","q49","Intense"
"rougeriot","q87","No"
"rougeriot","q1119","Yes"
"rougeriot","q13006","Yes"
"rougeriot","q19815","Somewhat, but it's their life."
"rougeriot","q36666","Language"
"rougeriot","q318","Not important at all"
"rougeriot","q531","Scrabble"
"rougeriot","q997","Both"
"rougeriot","q43295","Cocktails and hors d'oeuvres."
"rougeriot","q325","Yes"
"rougeriot","q15839","Yes"
"rougeriot","q18834","Knowledge"
"rougeriot","q42918","Loud or louder."
"rougeriot","q77","Sometimes"
"rougeriot","q15030","Books"
"rougeriot","q20418","Sometimes"
"rougeriot","q40319","Yes."
"rougeriot","q43261","I consider their opinion but go my own way."
"rougeriot","q53611","Rarely."
"rougeriot","q553","Yes"
"rougeriot","q1122","Often"
"rougeriot","q6765","Yes"
"rougeriot","q8155","Once every month or three."
"rougeriot","q12970","Twice or more a day"
"rougeriot","q18644","Yes"
"rougeriot","q23618","Very - I need some me time to be happy"
"rougeriot","q27164","No"
"rougeriot","q62254","Yes."
"rougeriot","q212813","Liberal / Left-wing"
"rougeriot","q441","No"
"rougeriot","q21411","Sometimes."
"rougeriot","q62455","No."
"rougeriot","q221105","I'm a very active user."
"rougeriot","q1588","Yes, I would love (or do own) a cat."
"rougeriot","q12796","Yes"
"rougeriot","q35778","Yes."
"rougeriot","q40441","Maybe a little bit."
"rougeriot","q55","No"
"rougeriot","q158","Yes"
"rougeriot","q442","Bad"
"rougeriot","q21754","They can be fun every once and a while."
"rougeriot","q35862","A cool room"
"rougeriot","q48328","No."
"rougeriot","q83646","No."
"rougeriot","q220","No"
"rougeriot","q436","Yes"
"rougeriot","q82528","Yes, always."
"rougeriot","q13136","Very Important"
"rougeriot","q27747","Yes, absolutely."
"rougeriot","q34662","50+"
"rougeriot","q38196","I am an urban or city person."
"rougeriot","q1766","Yes"
"rougeriot","q12584","Yes"
"rougeriot","q24282","Very inclined"
"rougeriot","q25114","Music Festival"
"rougeriot","q35971","Yes."
"rougeriot","q41099","Clean-ish but could use a quick touch-up."
"rougeriot","q59597","Speak another language."
"rougeriot","q48","Weird"
"rougeriot","q234","A little"
"rougeriot","q401","Yes"
"rougeriot","q426","Yes"
"rougeriot","q15744","Yes"
"rougeriot","q21175","Yes"
"rougeriot","q21488","Yeah, when I have the time."
"rougeriot","q46403","Yes."
"rougeriot","q434","Yes"
"rougeriot","q513","Yes"
"rougeriot","q16557","Bob Dylan"
"rougeriot","q27672","Critically important."
"rougeriot","q28662","Yes"
"rougeriot","q179268","No"
"rougeriot","q1454","Yes"
"rougeriot","q74","Food"
"rougeriot","q57101","Travel."
"rougeriot","q17017","Never"
"rougeriot","q763","Yes"
"rougeriot","q16295","Creepy"
"rougeriot","q18875","Less important than you think"
"rougeriot","q64","Maintaining privacy"
"rougeriot","q1128","No, but I don't think it's inherently wrong."
"rougeriot","q149","Dedication"
"rougeriot","q491","Not enough space"
"rougeriot","q20967","Yes"
"rougeriot","q25228","Yes"
"rougeriot","q153","A really divey bar"
"rougeriot","q1815","No"
"rougeriot","q31581","Sure, no problem."
"rougeriot","q19378","Words: Tell them how much you appreciate them"
"rougeriot","q23293","Dark and mysterious"
"rougeriot","q41850","Somewhat important."
"rougeriot","q146","Kissing in Paris"
"rougeriot","q16053","Hesitant, but I'd certainly consider it."
"rougeriot","q19919","Lots of relationships"
"rougeriot","q1222","Someone for whom you would do anything."
"rougeriot","q41953","A few months to a year"
"rougeriot","q19874","6-12 months"
"rougeriot","q29859","Celebrate and get married"
"rougeriot","q784","Yes"
"rougeriot","q979","None"
"rougeriot","q20519","Sure. I'm interested in sharing our beliefs."
"rougeriot","q20778","stands back, but comforts you if you fail"
"rougeriot","q31840","Touching my partner"
"rougeriot","q80041","No"
"rougeriot","q9668","Balanced"
"rougeriot","q36045","No way."
"rougeriot","q122","A lot"
"rougeriot","q15280","No"
"rougeriot","q20021","Someone to come home to"
"rougeriot","q22125","Average"
"rougeriot","q23543","No, it's not necessary"
"rougeriot","q30207","No, it's fine."
"rougeriot","q40194","Extremely important."
"rougeriot","q52682","No."
"rougeriot","q6258","Yes"
"rougeriot","q39337","Antiperspirant or subtle deodorant only."
"rougeriot","q55744","This would not be an important factor to me."
"rougeriot","q82681","Someone smart and kind."
"rougeriot","q123","No"
"rougeriot","q308","Yes"
"rougeriot","q1440","No"
"rougeriot","q21181","Split the bill"
"rougeriot","q46856","Complex"
"rougeriot","q60843","I would want them to make their own decision."
"rougeriot","q358014","Yes"
"rougeriot","q15372","No"
"rougeriot","q20135","I like to just let it happen"
"rougeriot","q75677","Apathy."
"rougeriot","q84910","No."
"rougeriot","q8054","Yes"
"rougeriot","q20773","It really doesn't matter..."
"rougeriot","q26557","Doesn't faze you one bit"
"rougeriot","q29389","Occasionally"
"rougeriot","q24345","A lot!"
"rougeriot","q34333","A little of both, depending on the situation"
"rougeriot","q48753","Yes."
"rougeriot","q499","Yes"
"rougeriot","q1688","Yes"
"rougeriot","q23147","Telling stories"
"rougeriot","q33870","Yes"
"rougeriot","q60500","No."
"rougeriot","q66506","Very important."
"rougeriot","q106","No"
"rougeriot","q1185","Some"
"rougeriot","q18692","No"
"rougeriot","q27239","Scary"
"rougeriot","q18633","Yes"
"rougeriot","q18902","Yes"
"rougeriot","q19192","Finding someone I love and want to be with"
"rougeriot","q34094","Yes"
"rougeriot","q527","No"
"rougeriot","q546","Yes"
"rougeriot","q19365","Yes"
"rougeriot","q357","Coffee and chit-chat"
"rougeriot","q358080","Discovering your shared interests"
"rougeriot","q403","Yes"
"rougeriot","q22021","No, it's not important at all."
"rougeriot","q325","Yes"
"rougeriot","q13006","Yes"
"rougeriot","q318","Not important at all"
"rougeriot","q12964","Yes"
"rougeriot","q30903","Yes"
"rougeriot","q35203","Yes"
"rougeriot","q23618","Very - I need some me time to be happy"
"rougeriot","q42524","Yes."
"rougeriot","q46403","Yes."
"rougeriot","q71","No"
"rougeriot","q17","No"
"rougeriot","q27243","Often"
"rougeriot","q46176","No."
"rougeriot","q274","Graduate School"
"rougeriot","q60892","No."
"rougeriot","q30723","That you are talented"
"rougeriot","q128","I have 1 or more big tattoos"
"rougeriot","q35660","Always"
"rougeriot","q50755","No."
"rougeriot","q1707","Meh. I have my ups and downs."
"rougeriot","q6377","Yes"
"rougeriot","q8672","Why"
"rougeriot","q15698","They're okay, but keep the unruly ones at bay."
"rougeriot","q445141","Invisibility"
"rougeriot","q46","Good"
"rougeriot","q6155","Yes"
"rougeriot","q52728","Someone who is musically skilled."
"rougeriot","q53540","Only some of the time."
"rougeriot","q6350","Voluptuous"
"rougeriot","q11551","Enthusiastically"
"rougeriot","q29032","Visual / Spatial / Artistic"
"rougeriot","q416236","Yay!"
"rougeriot","q1052","Sometimes"
"rougeriot","q26299","Dark (Black, Brown, Auburn)"
"rougeriot","q49094","I like both kinds equally."
"rougeriot","q57","No"
"rougeriot","q614","something fun?"
"rougeriot","q43304","Never"
"rougeriot","q48953","Places popular with the locals."
"rougeriot","q313640","Yes"
"rougeriot","q134","No"
"rougeriot","q19392","Yes"
"rougeriot","q19691","Neither high nor low"
"rougeriot","q20930","Average"
"rougeriot","q30564","Yes"
"rougeriot","q34255","I Like It"
"rougeriot","q52665","Working to feed the homeless."
"rougeriot","q79715","I'd have a garden."
"rougeriot","q246","Non-confrontational"
"rougeriot","q391","No"
"rougeriot","q20725","All the time"
"rougeriot","q19265","Nice, but not mandatory"
"rougeriot","q26841","Way more than average"
"rougeriot","q61281","Occasionally."
"rougeriot","q255","89547"
"rougeriot","q18504","Occasionally"
"rougeriot","q19898","I'm an information sponge"
"rougeriot","q20586","sometimes continues bad habits"
"rougeriot","q28903","An important interview"
"rougeriot","q31556","Anger"
"rougeriot","q35990","Yes"
"rougeriot","q60308","A bad temper."
"rougeriot","q358084","Yes"
"rougeriot","q54052","Somewhat content."
"rougeriot","q178","The Sun"
"rougeriot","q4018","Yes"
"rougeriot","q17582","Okay"
"rougeriot","q27794","Yes"
"rougeriot","q53299","Public."
"rougeriot","q60901","Kiss someone."
"rougeriot","q416235","Yes"
"rougeriot","q32855","I shave consistently."
"rougeriot","q59457","Yes."
"rougeriot","q301","No"
"rougeriot","q45428","Always."
"rougeriot","q20240","Alone"
