"d_username","field","value"
"iceger95","q82778","Masculinity."
"iceger95","q15550","15 years"
"iceger95","q16371","Are hesitant, but would consider it."
"iceger95","q36045","No way."
"iceger95","q16053","Hesitant, but I'd certainly consider it."
"iceger95","q19874","6-12 months"
"iceger95","q26723","Say hi / shake their hand"
"iceger95","q82128","First dates make me nervous."
"iceger95","q15280","No"
"iceger95","q122","A little"
"iceger95","q40944","No."
"iceger95","q43965","A friend ruining your good name"
"iceger95","q491","Not enough affection"
"iceger95","q979","1-2"
"iceger95","q6499","flattered / proud"
"iceger95","q18837","Raise an eyebrow (or two)?"
"iceger95","q34177","It depends"
"iceger95","q46566","Less than half of the time."
"iceger95","q75677","Apathy."
"iceger95","q170849","No. Why spoil the mystery?"
"iceger95","q22534","No"
"iceger95","q23230","Call them and tell them you've changed your mind"
"iceger95","q38210","No."
"iceger95","q6946","Yes"
"iceger95","q82681","Someone smart and kind."
"iceger95","q7042","No"
"iceger95","q23293","Crazy and colorful"
"iceger95","q80041","No"
"iceger95","q24345","A lot!"
"iceger95","q446","Yes"
"iceger95","q605","No"
"iceger95","q24333","No"
"iceger95","q31488","No, not at all."
"iceger95","q358080","Discovering your shared interests"
"iceger95","q352","Extremely honest"
"iceger95","q33125","Write back, telling him/her you're not interested"
"iceger95","q48753","Yes."
"iceger95","q49053","One to five years."
"iceger95","q15001","Sympathize and make the relationship grow stronger"
"iceger95","q26557","Doesn't faze you one bit"
"iceger95","q508","Yes"
"iceger95","q35347","It makes no difference."
"iceger95","q12964","No"
"iceger95","q18691","No"
"iceger95","q325","No"
"iceger95","q16317","I don't know"
"iceger95","q12560","Yes"
"iceger95","q30903","Yes"
"iceger95","q403","No"
"iceger95","q42524","Yes."
"iceger95","q35203","Yes"
"iceger95","q17","Yes"
