"d_username","field","value"
"spookyspooky","q38196","I am an urban or city person."
"spookyspooky","q338","I'm more mature"
"spookyspooky","q42120","Yes, but only with family or close friends."
"spookyspooky","q48857","Yes."
"spookyspooky","q220","No"
"spookyspooky","q436","Yes"
"spookyspooky","q48328","No."
"spookyspooky","q69912","Artist"
"spookyspooky","q49","Carefree"
"spookyspooky","q19081","No"
"spookyspooky","q28831","It varies"
"spookyspooky","q62455","No."
"spookyspooky","q85572","Yes, but I like other music as well or more."
"spookyspooky","q212813","Liberal / Left-wing"
"spookyspooky","q78","Yes"
"spookyspooky","q94","Yes"
"spookyspooky","q158","Yes"
"spookyspooky","q512","Yes"
"spookyspooky","q6619","Yes"
"spookyspooky","q24282","Very inclined"
"spookyspooky","q38230","Yes."
"spookyspooky","q40441","Maybe a little bit."
"spookyspooky","q69083","Yes, I have some collections."
"spookyspooky","q77","Sometimes"
"spookyspooky","q434","Yes"
"spookyspooky","q15366","smolt; moving on to life in the big ocean."
"spookyspooky","q15744","Yes"
"spookyspooky","q19737","Yes"
"spookyspooky","q27672","Critically important."
"spookyspooky","q35778","Yes."
"spookyspooky","q1766","Yes"
"spookyspooky","q2457","No"
"spookyspooky","q16931","Yes"
"spookyspooky","q44639","Yes"
"spookyspooky","q48","Weird"
"spookyspooky","q426","Yes"
"spookyspooky","q1375","Yes"
"spookyspooky","q1588","Yes, I would love (or do own) a cat."
"spookyspooky","q6867","Yes"
"spookyspooky","q16752","No"
"spookyspooky","q80081","Yes."
"spookyspooky","q43827","Yes."
"spookyspooky","q179268","No"
"spookyspooky","q473","No"
"spookyspooky","q28757","Yes"
"spookyspooky","q57101","Travel."
"spookyspooky","q15704","Sarcasm is formulaic and lame."
"spookyspooky","q19079","Consistent proper English: We are not at school!"
"spookyspooky","q258","No"
"spookyspooky","q30416","The profanity"
"spookyspooky","q9418","I fart on this question"
"spookyspooky","q32855","I let it grow, wild & free!"
"spookyspooky","q86118","Yes."
"spookyspooky","q45665","It decreases my respect for them."
"spookyspooky","q20930","Very, very high"
"spookyspooky","q60872","By all means, please find a good taxidermist."
"spookyspooky","q27243","Often"
"spookyspooky","q20530","No"
"spookyspooky","q35660","Rarely"
"spookyspooky","q6024","Yes"
"spookyspooky","q57","Yes"
"spookyspooky","q86049","Somewhat easily."
"spookyspooky","q67","No"
"spookyspooky","q1290","No"
"spookyspooky","q6377","Yes"
"spookyspooky","q70095","Anorexia."
"spookyspooky","q6155","Yes"
"spookyspooky","q63010","No, and I'm not planning on any future children."
"spookyspooky","q134","No"
"spookyspooky","q1052","Rarely"
"spookyspooky","q15698","They're okay, but keep the unruly ones at bay."
"spookyspooky","q19898","Sometimes"
"spookyspooky","q35520","No."
"spookyspooky","q6350","Voluptuous"
"spookyspooky","q18594","Sometimes"
"spookyspooky","q29032","Visual / Spatial / Artistic"
"spookyspooky","q445141","Flight"
"spookyspooky","q1707","Meh. I have my ups and downs."
"spookyspooky","q6520","A piece of writing"
"spookyspooky","q15742","Very little"
"spookyspooky","q22198","I would ask them first"
"spookyspooky","q28820","Have great friends"
"spookyspooky","q416236","Yay!"
"spookyspooky","q46","Interesting"
"spookyspooky","q128","I have 1 or more little tattoos"
"spookyspooky","q391","No"
"spookyspooky","q1201","46"
"spookyspooky","q6109","Nervous"
"spookyspooky","q8672","Why"
"spookyspooky","q19392","Yes"
"spookyspooky","q19799","Yes"
"spookyspooky","q313640","Yes"
"spookyspooky","q255","89547"
"spookyspooky","q614","something fun?"
"spookyspooky","q20725","Sometimes"
"spookyspooky","q38767","Yes"
"spookyspooky","q45428","Always."
"spookyspooky","q9892","No"
"spookyspooky","q15789","Comedy"
"spookyspooky","q34255","I Like It"
"spookyspooky","q14928","Yes"
"spookyspooky","q16862","Depends"
"spookyspooky","q26841","Way more than average"
"spookyspooky","q1172","No"
"spookyspooky","q19265","Nice, but not mandatory"
"spookyspooky","q60892","Yes."
"spookyspooky","q60901","Kiss someone."
"spookyspooky","q86","No"
"spookyspooky","q301","No"
"spookyspooky","q6111","No"
"spookyspooky","q9415","Yes"
"spookyspooky","q28903","An important interview"
"spookyspooky","q53299","Public."
"spookyspooky","q60308","A bad temper."
"spookyspooky","q358084","Yes"
"spookyspooky","q178","The Sun"
"spookyspooky","q489","No"
"spookyspooky","q898","Yes"
"spookyspooky","q4018","Yes"
"spookyspooky","q27477","Yes"
"spookyspooky","q14835","On my right hand"
"spookyspooky","q15182","Someone who is always sad"
"spookyspooky","q27794","Yes"
"spookyspooky","q59457","Yes."
"spookyspooky","q36790","Yes, unless I am otherwise in a hurry."
