"d_username","field","value"
"AbashedtheDevil","q39373","Rarely."
"AbashedtheDevil","q48770","No."
"AbashedtheDevil","q85315","Yes."
"AbashedtheDevil","q85835","Neither, they are equally bad."
"AbashedtheDevil","q13","No"
"AbashedtheDevil","q455","No"
"AbashedtheDevil","q8218","No"
"AbashedtheDevil","q9447","Fewer stupid people"
"AbashedtheDevil","q22439","Yes"
"AbashedtheDevil","q24125","No"
"AbashedtheDevil","q71","No"
"AbashedtheDevil","q168","False"
"AbashedtheDevil","q19681","No"
"AbashedtheDevil","q37708","Acceptable."
"AbashedtheDevil","q47764","Yes."
"AbashedtheDevil","q51998","Positive."
"AbashedtheDevil","q63164","I'd save the dog."
"AbashedtheDevil","q1447","No"
"AbashedtheDevil","q2781","Yes"
"AbashedtheDevil","q26684","No"
"AbashedtheDevil","q46563","No."
"AbashedtheDevil","q61428","No."
"AbashedtheDevil","q172","No"
"AbashedtheDevil","q341","Yes"
"AbashedtheDevil","q13054","I support the laws"
"AbashedtheDevil","q46927","No."
"AbashedtheDevil","q486","Welfare is mostly good"
"AbashedtheDevil","q15757","No"
"AbashedtheDevil","q19748","I have no problem with them. You go girls!"
"AbashedtheDevil","q20298","A sign of strength"
"AbashedtheDevil","q35904","Anywhere."
"AbashedtheDevil","q36804","Cheating on a partner."
"AbashedtheDevil","q84366","No."
"AbashedtheDevil","q463","I take control"
"AbashedtheDevil","q29","do the tying"
"AbashedtheDevil","q348","Giving massages"
"AbashedtheDevil","q72318","No."
"AbashedtheDevil","q23993","Slightly experienced"
"AbashedtheDevil","q17732","I Don't Know"
"AbashedtheDevil","q1401","No, but I would like to."
"AbashedtheDevil","q18530","No"
"AbashedtheDevil","q65115","No."
"AbashedtheDevil","q30","No"
"AbashedtheDevil","q24375","6 or more dates"
"AbashedtheDevil","q78852","No."
"AbashedtheDevil","q79635","Negative."
"AbashedtheDevil","q32","I have little or no interest."
"AbashedtheDevil","q1597","No"
"AbashedtheDevil","q48659","Yes."
"AbashedtheDevil","q665","Never tried it, but I'm open-minded."
"AbashedtheDevil","q64334","Somewhat disappointed."
"AbashedtheDevil","q19292","No"
"AbashedtheDevil","q58812","Yes"
"AbashedtheDevil","q12","No"
"AbashedtheDevil","q30903","Yes"
"AbashedtheDevil","q86184","Sometimes."
"AbashedtheDevil","q20981","No opinion."
"AbashedtheDevil","q30115","I wouldn't."
"AbashedtheDevil","q64436","Yes."
"AbashedtheDevil","q65937","The cheating."
"AbashedtheDevil","q18433","Sort of negative"
"AbashedtheDevil","q20976","I guess, but It doesn't change how I feel."
"AbashedtheDevil","q81307","No."
"AbashedtheDevil","q81807","Maybe."
"AbashedtheDevil","q83480","Neatly trimmed."
"AbashedtheDevil","q42524","Yes."
"AbashedtheDevil","q48347","No"
"AbashedtheDevil","q80928","Yes, and it changed."
"AbashedtheDevil","q26367","No"
"AbashedtheDevil","q29384","Yes."
"AbashedtheDevil","q72086","No."
"AbashedtheDevil","q1132","No"
"AbashedtheDevil","q17021","No"
"AbashedtheDevil","q18639","Yes, for their sake"
"AbashedtheDevil","q21527","No"
"AbashedtheDevil","q56606","Somewhat interested."
"AbashedtheDevil","q67658","Negatively."
"AbashedtheDevil","q70302","Washing and/or conditioning."
"AbashedtheDevil","q72735","I'd tease them about it."
"AbashedtheDevil","q12964","Yes"
"AbashedtheDevil","q18619","Yes"
"AbashedtheDevil","q60756","Maybe, it would depend upon the phrase."
"AbashedtheDevil","q36877","I don't care."
"AbashedtheDevil","q41696","It depends upon which friend."
"AbashedtheDevil","q58162","Yes, but only with the living."
"AbashedtheDevil","q324","I disagree."
"AbashedtheDevil","q12719","Fewer than five"
"AbashedtheDevil","q13095","Under the right circumstance, Yes"
"AbashedtheDevil","q61903","No"
"AbashedtheDevil","q86366","Yes."
"AbashedtheDevil","q2","more pathetic than cool"
"AbashedtheDevil","q27","Telling someone you really care"
"AbashedtheDevil","q17140","Stop"
"AbashedtheDevil","q17808","No"
"AbashedtheDevil","q29767","No"
"AbashedtheDevil","q57717","No."
"AbashedtheDevil","q63165","I'd laugh."
"AbashedtheDevil","q69714","Some is - Some isn't."
"AbashedtheDevil","q14913","No"
"AbashedtheDevil","q19854","No"
"AbashedtheDevil","q35203","Yes"
"AbashedtheDevil","q35894","Yes"
"AbashedtheDevil","q35995","No"
"AbashedtheDevil","q20","Yes"
"AbashedtheDevil","q1436","Yes"
"AbashedtheDevil","q1439","Yes"
"AbashedtheDevil","q23733","Yes"
"AbashedtheDevil","q41711","Yes."
"AbashedtheDevil","q62173","Yes."
"AbashedtheDevil","q65043","Yes."
"AbashedtheDevil","q6040","Yes"
"AbashedtheDevil","q51360","Yes."
"AbashedtheDevil","q53312","Condoms."
"AbashedtheDevil","q14","No"
"AbashedtheDevil","q17","No"
"AbashedtheDevil","q13","No"
"AbashedtheDevil","q395","Yes"
"AbashedtheDevil","q24125","No"
"AbashedtheDevil","q61428","No."
"AbashedtheDevil","q8218","No"
"AbashedtheDevil","q1447","No"
"AbashedtheDevil","q19681","No"
"AbashedtheDevil","q84366","No."
"AbashedtheDevil","q15757","No"
"AbashedtheDevil","q156913","Yes"
"AbashedtheDevil","q15889","Equally in both"
"AbashedtheDevil","q210","Yes"
"AbashedtheDevil","q62286","Yes."
"AbashedtheDevil","q40007","Keep the truth to myself regardless of what it is."
"AbashedtheDevil","q41","Somewhat important"
"AbashedtheDevil","q986","Yes"
"AbashedtheDevil","q52789","Humans evolved from other species."
"AbashedtheDevil","q156916","No"
"AbashedtheDevil","q763","Yes"
"AbashedtheDevil","q60100","No"
"AbashedtheDevil","q81873","No."
"AbashedtheDevil","q18708","A method one can follow to make predictions."
"AbashedtheDevil","q411","Yes"
"AbashedtheDevil","q156915","No"
"AbashedtheDevil","q156914","No"
"AbashedtheDevil","q65115","No."
"AbashedtheDevil","q612","No, creationism has no place in schools"
"AbashedtheDevil","q47764","Yes."
"AbashedtheDevil","q45632","Yes."
"AbashedtheDevil","q16557","Dylan Thomas"
"AbashedtheDevil","q66994","I've never burnt incense in my home before."
"AbashedtheDevil","q35778","Maybe."
"AbashedtheDevil","q38423","Something else."
"AbashedtheDevil","q266","Yes"
"AbashedtheDevil","q9688","No"
"AbashedtheDevil","q18636","So cheesy!"
"AbashedtheDevil","q20838","Left untouched."
"AbashedtheDevil","q66122","Yes."
"AbashedtheDevil","q82566","No."
"AbashedtheDevil","q29792","No / It makes me uncomfortable."
"AbashedtheDevil","q42120","No, never."
"AbashedtheDevil","q87","Yes"
"AbashedtheDevil","q322","Yes"
"AbashedtheDevil","q5417","No"
"AbashedtheDevil","q16931","No"
"AbashedtheDevil","q26582","Maybe (if it's still good)"
"AbashedtheDevil","q94","No"
"AbashedtheDevil","q18955","No"
"AbashedtheDevil","q6537","Yes"
"AbashedtheDevil","q22683","No"
"AbashedtheDevil","q37677","Yes."
"AbashedtheDevil","q70586","No."
"AbashedtheDevil","q132","Yes - And More"
"AbashedtheDevil","q13006","No"
"AbashedtheDevil","q83646","Yes."
"AbashedtheDevil","q12796","No"
"AbashedtheDevil","q26573","Sometimes"
"AbashedtheDevil","q35606","I've never done it but it sounds like fun."
"AbashedtheDevil","q71315","No, but I can deal with it if my partner does."
"AbashedtheDevil","q403","Yes"
"AbashedtheDevil","q501","No"
"AbashedtheDevil","q23834","No"
"AbashedtheDevil","q43261","I am my own person."
"AbashedtheDevil","q77","Rarely"
"AbashedtheDevil","q325","No"
"AbashedtheDevil","q334","No"
"AbashedtheDevil","q23618","Very - I need some me time to be happy"
"AbashedtheDevil","q79","Never."
"AbashedtheDevil","q141","No"
"AbashedtheDevil","q1112","No"
"AbashedtheDevil","q1122","Once in a while"
"AbashedtheDevil","q1712","Not really shy"
"AbashedtheDevil","q15030","Books"
"AbashedtheDevil","q28478","Positive. Very sensible."
"AbashedtheDevil","q1062","Usually daily. I skip some."
"AbashedtheDevil","q15839","Yes"
"AbashedtheDevil","q19815","Somewhat, but it's their life."
"AbashedtheDevil","q37693","No."
"AbashedtheDevil","q45835","Rain"
"AbashedtheDevil","q86544","Reason, Observation, Empiricism, Trial-And-Error."
"AbashedtheDevil","q212814","Very important"
"AbashedtheDevil","q1119","No"
"AbashedtheDevil","q27164","No"
"AbashedtheDevil","q42918","Loud or louder."
"AbashedtheDevil","q531","Dancing"
"AbashedtheDevil","q16497","Family Heirloom (five generations)"
"AbashedtheDevil","q17457","No."
"AbashedtheDevil","q18834","Expression"
"AbashedtheDevil","q20418","Sometimes"
"AbashedtheDevil","q46403","Yes."
"AbashedtheDevil","q85572","It's okay, but I'm really not that into it."
"AbashedtheDevil","q358077","Yes"
"AbashedtheDevil","q49","Carefree"
"AbashedtheDevil","q80","I never do drugs."
"AbashedtheDevil","q273","No"
"AbashedtheDevil","q12970","Twice or more a day"
"AbashedtheDevil","q18857","1-3"
"AbashedtheDevil","q22021","No, it's not very important."
"AbashedtheDevil","q28777","Yes"
"AbashedtheDevil","q30830","Maybe, depends on what and who with."
"AbashedtheDevil","q31055","Yes"
"AbashedtheDevil","q35862","A cool room"
"AbashedtheDevil","q38051","Rarely."
"AbashedtheDevil","q50379","This is something I would like."
"AbashedtheDevil","q53611","Never."
"AbashedtheDevil","q60333","I'd keep going."
"AbashedtheDevil","q86750","I like them all, big and small."
"AbashedtheDevil","q81","Rarely"
"AbashedtheDevil","q15414","No, I have not used them and I would not try them."
"AbashedtheDevil","q18212","15-20%"
"AbashedtheDevil","q18711","No, but it sounds cool"
"AbashedtheDevil","q33043","It depends"
"AbashedtheDevil","q36666","Language"
"AbashedtheDevil","q37765","Less than once a month."
"AbashedtheDevil","q55","No"
"AbashedtheDevil","q97","Yes"
"AbashedtheDevil","q212","No"
"AbashedtheDevil","q318","Not important at all"
"AbashedtheDevil","q997","Both"
"AbashedtheDevil","q1730","Some"
"AbashedtheDevil","q8155","Seldom or never."
"AbashedtheDevil","q9422","Yes"
"AbashedtheDevil","q18609","Yes, with a cook book."
"AbashedtheDevil","q24282","Very inclined"
"AbashedtheDevil","q85143","Probably not."
"AbashedtheDevil","q88","I'm average"
"AbashedtheDevil","q304","Yes"
"AbashedtheDevil","q2792","Yes"
"AbashedtheDevil","q6636","Old"
"AbashedtheDevil","q6722","I play or watch sports occasionally."
"AbashedtheDevil","q26720","Less than $100"
"AbashedtheDevil","q33602","Sometimes"
"AbashedtheDevil","q67641","Very important."
"AbashedtheDevil","q71396","I only watch certain events."
"AbashedtheDevil","q84005","No."
"AbashedtheDevil","q76","No"
"AbashedtheDevil","q129","No"
"AbashedtheDevil","q158","Yes"
"AbashedtheDevil","q167","Almost always"
"AbashedtheDevil","q268","Yes"
"AbashedtheDevil","q512","Yes"
"AbashedtheDevil","q553","Yes"
"AbashedtheDevil","q5896","No"
"AbashedtheDevil","q16713","Yes"
"AbashedtheDevil","q21411","Sometimes."
"AbashedtheDevil","q25114","Music Festival"
"AbashedtheDevil","q28831","It varies"
"AbashedtheDevil","q32057","Yes"
"AbashedtheDevil","q38173","Yes, on occasion."
"AbashedtheDevil","q46780","Sometimes - I try to save energy but do forget."
"AbashedtheDevil","q82528","Yes, but only when alone or with someone special."
"AbashedtheDevil","q212813","Liberal / Left-wing"
"AbashedtheDevil","q221105","I'm a somewhat active user."
"AbashedtheDevil","q135","Hot"
"AbashedtheDevil","q36345","Rebel - This would be a deal breaker."
"AbashedtheDevil","q42282","Yes."
"AbashedtheDevil","q42640","No."
"AbashedtheDevil","q44255","Yes."
"AbashedtheDevil","q46252","No."
"AbashedtheDevil","q62821","I prefer to be left alone."
"AbashedtheDevil","q458565","No"
"AbashedtheDevil","q442","Bad"
"AbashedtheDevil","q2457","No"
"AbashedtheDevil","q8048","A hippie"
"AbashedtheDevil","q18759","Usually"
"AbashedtheDevil","q27141","Go back to sleep till the alarm goes off"
"AbashedtheDevil","q35971","Yes."
"AbashedtheDevil","q42776","Rifle / carbine / pistol / shotgun."
"AbashedtheDevil","q46875","Always."
"AbashedtheDevil","q58763","Yes."
"AbashedtheDevil","q71542","70-75F (21-24C)"
"AbashedtheDevil","q221106","Never"
"AbashedtheDevil","q160","A life of accomplishment"
"AbashedtheDevil","q426","Yes"
"AbashedtheDevil","q634","Yes"
"AbashedtheDevil","q1454","Yes"
"AbashedtheDevil","q12584","Yes"
"AbashedtheDevil","q20975","No"
"AbashedtheDevil","q24748","Yes"
"AbashedtheDevil","q27672","Critically important."
"AbashedtheDevil","q34665","We will split or take turns"
"AbashedtheDevil","q40441","Maybe a little bit."
"AbashedtheDevil","q44639","Yes"
"AbashedtheDevil","q48328","No."
"AbashedtheDevil","q58585","Yes."
"AbashedtheDevil","q67651","Public school."
"AbashedtheDevil","q83660","Yes."
"AbashedtheDevil","q179268","No"
"AbashedtheDevil","q48","Weird"
"AbashedtheDevil","q74","Food"
"AbashedtheDevil","q84","No"
"AbashedtheDevil","q14853","I can take it or leave it"
"AbashedtheDevil","q21175","Yes"
"AbashedtheDevil","q26052","Yes"
"AbashedtheDevil","q30426","It's a way of expressing who I am"
"AbashedtheDevil","q36654","Land (trains, buses, cars, bikes, feet, etc.)"
"AbashedtheDevil","q53910","Frequently."
"AbashedtheDevil","q69943","Yes."
"AbashedtheDevil","q81958","Yes, but I am not a diver."
"AbashedtheDevil","q252","No"
"AbashedtheDevil","q434","Yes"
"AbashedtheDevil","q473","No"
"AbashedtheDevil","q1138","No"
"AbashedtheDevil","q1588","Yes, I would love (or do own) a cat."
"AbashedtheDevil","q5886","Yes, they're great!"
"AbashedtheDevil","q17002","I like them quite a bit!"
"AbashedtheDevil","q19075","Yes"
"AbashedtheDevil","q19737","Yes"
"AbashedtheDevil","q28662","Yes"
"AbashedtheDevil","q34662","50+"
"AbashedtheDevil","q42932","Yes, and I enjoyed it."
"AbashedtheDevil","q80081","Yes."
"AbashedtheDevil","q111","Yes"
"AbashedtheDevil","q469","Yes"
"AbashedtheDevil","q1212","Yes, I would love (or do own) a dog."
"AbashedtheDevil","q1766","Yes"
"AbashedtheDevil","q15637","Yes"
"AbashedtheDevil","q15744","Yes"
"AbashedtheDevil","q23507","No"
"AbashedtheDevil","q23811","Yes, sometimes."
"AbashedtheDevil","q35252","No - I clean up well."
"AbashedtheDevil","q57307","Yes."
"AbashedtheDevil","q64386","Yes."
"AbashedtheDevil","q437","No"
"AbashedtheDevil","q12955","Yes"
"AbashedtheDevil","q16752","No"
"AbashedtheDevil","q58063","No."
"AbashedtheDevil","q244","No"
"AbashedtheDevil","q15702","Yes"
"AbashedtheDevil","q30622","Yes"
"AbashedtheDevil","q763","Yes"
"AbashedtheDevil","q17017","Never"
"AbashedtheDevil","q64","Maintaining privacy"
"AbashedtheDevil","q16295","Creepy"
"AbashedtheDevil","q31840","Alone"
"AbashedtheDevil","q165644","No physical attraction"
"AbashedtheDevil","q8054","No"
"AbashedtheDevil","q1185","No"
"AbashedtheDevil","q67418","It's annoying."
"AbashedtheDevil","q60145","No - I've never been in love with a partner."
"AbashedtheDevil","q44040","No."
"AbashedtheDevil","q12503","Never."
"AbashedtheDevil","q13669","No"
"AbashedtheDevil","q491","Not enough space"
"AbashedtheDevil","q48753","Sometimes - It depends."
"AbashedtheDevil","q149","Dedication"
"AbashedtheDevil","q16371","Refuse / Aren't interested in open relationships."
"AbashedtheDevil","q30957","It depends"
"AbashedtheDevil","q82681","Someone attractive and smart."
"AbashedtheDevil","q83007","Maybe, depending on the children."
"AbashedtheDevil","q363047","No"
"AbashedtheDevil","q19874","0-6 months"
"AbashedtheDevil","q75677","Dependency."
"AbashedtheDevil","q170849","Yes. Knowledge is power!"
"AbashedtheDevil","q25228","No"
"AbashedtheDevil","q23293","Dark and mysterious"
"AbashedtheDevil","q979","None"
"AbashedtheDevil","q41953","A few months to a year"
"AbashedtheDevil","q44540","Yes - I would mind this."
"AbashedtheDevil","q49107","Philosophical beliefs."
"AbashedtheDevil","q61680","No, I would avoid the topic altogether."
"AbashedtheDevil","q9522","Yes"
"AbashedtheDevil","q9668","Balanced"
"AbashedtheDevil","q82778","Masculinity."
"AbashedtheDevil","q122","A lot"
"AbashedtheDevil","q41393","Turn-off. I find easily-confused types annoying."
"AbashedtheDevil","q1128","Yes, but only if everybody knew."
"AbashedtheDevil","q5764","Utterly disgusting"
"AbashedtheDevil","q9474","Yes, definitely"
"AbashedtheDevil","q20021","Someone to come home to"
"AbashedtheDevil","q23543","No, it's not necessary"
"AbashedtheDevil","q31920","I prefer someone close to my own age"
"AbashedtheDevil","q35475","None."
"AbashedtheDevil","q68401","No."
"AbashedtheDevil","q81171","A camping trip."
"AbashedtheDevil","q460831","No"
"AbashedtheDevil","q22122","A few days"
"AbashedtheDevil","q40194","Somewhat important."
"AbashedtheDevil","q15280","No"
"AbashedtheDevil","q16053","Totally willing!"
"AbashedtheDevil","q19378","Actions: Do something nice (like a date or errand)"
"AbashedtheDevil","q20519","Sure. I'm interested in sharing our beliefs."
"AbashedtheDevil","q20778","pushes you hard to succeed"
"AbashedtheDevil","q21181","Split the bill"
"AbashedtheDevil","q31581","Not thrilled, but go ahead."
"AbashedtheDevil","q33870","Yes"
"AbashedtheDevil","q52827","No to both"
"AbashedtheDevil","q70218","It makes no difference."
"AbashedtheDevil","q146","Kissing in a tent, in the woods"
"AbashedtheDevil","q22534","No"
"AbashedtheDevil","q36045","No way."
"AbashedtheDevil","q40650","Yes! That's a personality trait we have to share."
"AbashedtheDevil","q52682","Yes, but only if they were obese."
"AbashedtheDevil","q14649","No"
"AbashedtheDevil","q18875","Very damn important"
"AbashedtheDevil","q61598","No."
"AbashedtheDevil","q67821","No."
"AbashedtheDevil","q358014","Yes"
"AbashedtheDevil","q18","No"
"AbashedtheDevil","q148","Surprised"
"AbashedtheDevil","q155","No"
"AbashedtheDevil","q308","Yes"
"AbashedtheDevil","q1815","Yes"
"AbashedtheDevil","q6258","Yes"
"AbashedtheDevil","q31488","No, not at all."
"AbashedtheDevil","q34333","A little of both, depending on the situation"
"AbashedtheDevil","q47379","Decisions made jointly through consensus."
"AbashedtheDevil","q60500","No."
"AbashedtheDevil","q66827","I think its corny, but I'll do it anyway!"
"AbashedtheDevil","q153","A day at the beach"
"AbashedtheDevil","q889","I prefer a little of both."
"AbashedtheDevil","q29389","Occasionally"
"AbashedtheDevil","q40944","No."
"AbashedtheDevil","q44949","Yes."
"AbashedtheDevil","q46856","Complex"
"AbashedtheDevil","q86364","I'd discuss my feelings with them."
"AbashedtheDevil","q712","No"
"AbashedtheDevil","q1440","No"
"AbashedtheDevil","q20135","I like to just let it happen"
"AbashedtheDevil","q30607","Friend, yes. Date, no."
"AbashedtheDevil","q48557","No."
"AbashedtheDevil","q55744","This would not be an important factor to me."
"AbashedtheDevil","q66506","Very important."
"AbashedtheDevil","q82128","Maybe a few butterflies."
"AbashedtheDevil","q114","Yes"
"AbashedtheDevil","q123","No"
"AbashedtheDevil","q527","No"
"AbashedtheDevil","q1158","No"
"AbashedtheDevil","q12839","No"
"AbashedtheDevil","q13086","Yes"
"AbashedtheDevil","q18692","No"
"AbashedtheDevil","q23147","Telling stories"
"AbashedtheDevil","q26557","Doesn't faze you one bit"
"AbashedtheDevil","q27239","Scary"
"AbashedtheDevil","q59426","After the relationship was formally terminated."
"AbashedtheDevil","q60843","I would want them to make their own decision."
"AbashedtheDevil","q80041","No"
"AbashedtheDevil","q85272","I want you."
"AbashedtheDevil","q357","Coffee and chit-chat"
"AbashedtheDevil","q454","Yes"
"AbashedtheDevil","q24345","A lot!"
"AbashedtheDevil","q39189","Yes."
"AbashedtheDevil","q82755","No."
"AbashedtheDevil","q83677","No."
"AbashedtheDevil","q15372","No"
"AbashedtheDevil","q39576","Not at all important."
"AbashedtheDevil","q106","No"
"AbashedtheDevil","q6971","No"
"AbashedtheDevil","q15063","Yes"
"AbashedtheDevil","q20121","Yes"
"AbashedtheDevil","q358080","Discovering your shared interests"
"AbashedtheDevil","q19365","Yes"
"AbashedtheDevil","q85823","I'd try to look nice."
"AbashedtheDevil","q13006","No"
"AbashedtheDevil","q325","No"
"AbashedtheDevil","q28478","Positive. Very sensible."
"AbashedtheDevil","q403","Yes"
"AbashedtheDevil","q23618","Very - I need some me time to be happy"
"AbashedtheDevil","q9379","No"
"AbashedtheDevil","q22021","No, it's not very important."
"AbashedtheDevil","q136","Yes"
"AbashedtheDevil","q30903","Yes"
"AbashedtheDevil","q46403","Yes."
"AbashedtheDevil","q42524","Yes."
"AbashedtheDevil","q44384","It's all fine by me."
"AbashedtheDevil","q85143","Probably not."
"AbashedtheDevil","q85315","Yes."
"AbashedtheDevil","q71","No"
"AbashedtheDevil","q318","Not important at all"
"AbashedtheDevil","q34665","We will split or take turns"
"AbashedtheDevil","q12964","Yes"
"AbashedtheDevil","q35203","Yes"
"AbashedtheDevil","q17","No"
"AbashedtheDevil","q27794","No"
"AbashedtheDevil","q6350","Athletic"
"AbashedtheDevil","q1830","Quick wit and a mischievous smile"
"AbashedtheDevil","q6238","Yes, almost always"
"AbashedtheDevil","q60901","I'm not sure / I've never been really drunk."
"AbashedtheDevil","q30416","They both bother me equally"
"AbashedtheDevil","q35660","Rarely"
"AbashedtheDevil","q6109","Safe"
"AbashedtheDevil","q35520","Yes."
"AbashedtheDevil","q42957","Yes"
"AbashedtheDevil","q25561","Well, a little"
"AbashedtheDevil","q57","Yes"
"AbashedtheDevil","q265","Shakespeare"
"AbashedtheDevil","q1290","No"
"AbashedtheDevil","q28903","A promising first date"
"AbashedtheDevil","q50755","No."
"AbashedtheDevil","q71660","Negatively."
"AbashedtheDevil","q209","No"
"AbashedtheDevil","q416236","Okay"
"AbashedtheDevil","q438","Yes"
"AbashedtheDevil","q7239","No sense of humor"
"AbashedtheDevil","q15749","No"
"AbashedtheDevil","q60872","Something else."
"AbashedtheDevil","q19898","Sometimes"
"AbashedtheDevil","q28671","Imagination"
"AbashedtheDevil","q43304","Never"
"AbashedtheDevil","q28820","Have great friends"
"AbashedtheDevil","q63010","No, and I'm not planning on any future children."
"AbashedtheDevil","q66063","The price is outrageous."
"AbashedtheDevil","q313640","No"
"AbashedtheDevil","q445141","Flight"
"AbashedtheDevil","q134","No"
"AbashedtheDevil","q18594","Yes"
"AbashedtheDevil","q19691","High"
"AbashedtheDevil","q29032","Visual / Spatial / Artistic"
"AbashedtheDevil","q256","Not touching anything else at the same time"
"AbashedtheDevil","q1052","Rarely"
"AbashedtheDevil","q13109","Enjoy the ride"
"AbashedtheDevil","q15742","Very little"
"AbashedtheDevil","q30723","That you are intelligent"
"AbashedtheDevil","q34794","Compelling action, drama, or total immersion."
"AbashedtheDevil","q242","No"
"AbashedtheDevil","q8865","Yes, I have a fulltime job"
"AbashedtheDevil","q19392","Yes"
"AbashedtheDevil","q58976","Creative / building toys."
"AbashedtheDevil","q128","I have no tattoos"
"AbashedtheDevil","q8672","Why"
"AbashedtheDevil","q15743","A little hesitant"
"AbashedtheDevil","q16862","Depends"
"AbashedtheDevil","q18504","Occasionally"
"AbashedtheDevil","q20530","Yes"
"AbashedtheDevil","q20725","All the time"
"AbashedtheDevil","q22198","I would ask them first"
"AbashedtheDevil","q23696","Never"
"AbashedtheDevil","q26841","About average"
"AbashedtheDevil","q48953","Historically or culturally important places."
"AbashedtheDevil","q53540","Yes."
"AbashedtheDevil","q46","Interesting"
"AbashedtheDevil","q274","College"
"AbashedtheDevil","q614","something fun?"
"AbashedtheDevil","q20930","Higher than average"
"AbashedtheDevil","q53299","Public."
"AbashedtheDevil","q179","Neither; they're the same on average"
"AbashedtheDevil","q192","Yes"
"AbashedtheDevil","q489","No"
"AbashedtheDevil","q11551","Readily"
"AbashedtheDevil","q12498","ignore me"
"AbashedtheDevil","q15704","I like it or love it."
"AbashedtheDevil","q16820","Just another corporation"
"AbashedtheDevil","q18778","Penny"
"AbashedtheDevil","q26529","No"
"AbashedtheDevil","q51537","Your child"
"AbashedtheDevil","q52728","Someone who is musically skilled."
"AbashedtheDevil","q59457","Yes."
"AbashedtheDevil","q61444","Yes."
"AbashedtheDevil","q68746","It raises my opinion."
"AbashedtheDevil","q255","89547"
"AbashedtheDevil","q382","No"
"AbashedtheDevil","q1201","46"
"AbashedtheDevil","q15401","Yes"
"AbashedtheDevil","q15409","No"
