"d_username","field","value"
"JaneD_","q82301","Personal history or experiences."
"JaneD_","q156","No"
"JaneD_","q298","About the same"
"JaneD_","q22534","No"
"JaneD_","q30392","Yes"
"JaneD_","q33107","I could be convinced by the right people"
"JaneD_","q106","No"
"JaneD_","q326","Yes"
"JaneD_","q20778","pushes you hard to succeed"
"JaneD_","q24345","A lot!"
"JaneD_","q66827","Very romantic! I'm up for it!"
"JaneD_","q19458","Yes, it's perfectly ok"
"JaneD_","q20135","I like to just let it happen"
"JaneD_","q57381","No."
"JaneD_","q60500","No."
"JaneD_","q70218","It makes no difference."
"JaneD_","q454","Yes"
"JaneD_","q527","No"
"JaneD_","q1440","No"
"JaneD_","q6499","flattered / proud"
"JaneD_","q6971","No"
"JaneD_","q20773","It really doesn't matter..."
"JaneD_","q23233","Yes, absolutely"
"JaneD_","q27239","Scary"
"JaneD_","q170849","No. Why spoil the mystery?"
"JaneD_","q15778","Yes"
"JaneD_","q18330","The shy and quiet one"
"JaneD_","q20781","Just the once."
"JaneD_","q31488","No, not at all."
"JaneD_","q47379","Decisions made jointly through consensus."
"JaneD_","q363047","Yes"
"JaneD_","q123","No"
"JaneD_","q25294","Absolutely not."
"JaneD_","q26678","Yes"
"JaneD_","q34333","A little of both, depending on the situation"
"JaneD_","q66506","Very important."
"JaneD_","q24333","No"
"JaneD_","q26742","Yes"
"JaneD_","q61170","No."
"JaneD_","q8054","Yes"
"JaneD_","q85143","Definitely yes."
"JaneD_","q42524","No."
"JaneD_","q136","No"
"JaneD_","q23618","Sort of - I need friends outside of my partner"
"JaneD_","q16317","I don't know"
"JaneD_","q44384","It's all fine by me."
"JaneD_","q30903","Yes"
"JaneD_","q9379","Yes, but only with my friend's permission"
"JaneD_","q35203","Yes"
"JaneD_","q35955","Very comfortable"
"JaneD_","q71","No"
"JaneD_","q17","No"
