"d_username","field","value"
"stubbornpuppet","q321556","A few times a month"
"stubbornpuppet","q21","Yes"
"stubbornpuppet","q72086","Yes."
"stubbornpuppet","q24375","1-2 dates"
"stubbornpuppet","q1597","Yes"
"stubbornpuppet","q20976","I guess, but It doesn't change how I feel."
"stubbornpuppet","q32","I have tried it."
"stubbornpuppet","q35","Love"
"stubbornpuppet","q63114","My sex drive is about average."
"stubbornpuppet","q1040","I like it / I think I might like it"
"stubbornpuppet","q35203","Yes"
"stubbornpuppet","q30","Yes, some"
"stubbornpuppet","q29384","Allow? I enjoy it."
"stubbornpuppet","q1028","I enjoy both equally"
"stubbornpuppet","q18530","Yes"
"stubbornpuppet","q30169","Love it!"
"stubbornpuppet","q29","be tied up during sex"
"stubbornpuppet","q26525","Yes"
"stubbornpuppet","q665","Bring out the toys!"
"stubbornpuppet","q23993","Moderately experienced"
"stubbornpuppet","q9628","Yes"
"stubbornpuppet","q86366","Yes."
"stubbornpuppet","q14913","No"
"stubbornpuppet","q17","No"
"stubbornpuppet","q393","No"
"stubbornpuppet","q24125","No"
"stubbornpuppet","q13","No"
"stubbornpuppet","q14","No"
"stubbornpuppet","q210","No"
"stubbornpuppet","q48372","No"
"stubbornpuppet","q156913","No"
"stubbornpuppet","q411","Yes"
"stubbornpuppet","q61786","No"
"stubbornpuppet","q15889","Science"
"stubbornpuppet","q44","False"
"stubbornpuppet","q60100","No"
"stubbornpuppet","q612","No, creationism has no place in schools"
"stubbornpuppet","q24282","Somewhat inclined"
"stubbornpuppet","q221105","I rarely use it."
"stubbornpuppet","q62254","No."
"stubbornpuppet","q553","No"
"stubbornpuppet","q13006","Yes, but only an occasional/social smoker"
"stubbornpuppet","q501","No"
"stubbornpuppet","q8155","Once every month or three."
"stubbornpuppet","q19815","Somewhat, but it's their life."
"stubbornpuppet","q37693","Yes, but I would not play that much."
"stubbornpuppet","q358077","Yes"
"stubbornpuppet","q15030","Books"
"stubbornpuppet","q46403","Yes."
"stubbornpuppet","q53611","Rarely."
"stubbornpuppet","q21411","Sometimes."
"stubbornpuppet","q23834","Yes"
"stubbornpuppet","q27164","No"
"stubbornpuppet","q55","No"
"stubbornpuppet","q997","Both"
"stubbornpuppet","q22021","No, it's not very important."
"stubbornpuppet","q31055","Yes"
"stubbornpuppet","q49","Carefree"
"stubbornpuppet","q87","No"
"stubbornpuppet","q318","Not important at all"
"stubbornpuppet","q403","No"
"stubbornpuppet","q35778","Yes."
"stubbornpuppet","q44639","Yes"
"stubbornpuppet","q27672","Critically important."
"stubbornpuppet","q77","Sometimes"
"stubbornpuppet","q221106","Never"
"stubbornpuppet","q1454","Yes"
"stubbornpuppet","q21488","Yeah, when I have the time."
"stubbornpuppet","q48","Weird"
"stubbornpuppet","q1766","Yes"
"stubbornpuppet","q74","Food"
"stubbornpuppet","q17017","Never"
"stubbornpuppet","q122","Not at all"
"stubbornpuppet","q27239","Sweet"
"stubbornpuppet","q8054","No"
"stubbornpuppet","q66506","Somewhat important."
"stubbornpuppet","q46856","Simple"
"stubbornpuppet","q1440","Yes"
"stubbornpuppet","q149","Dedication"
"stubbornpuppet","q1128","No, but I don't think it's inherently wrong."
"stubbornpuppet","q15280","Yes"
"stubbornpuppet","q31581","Sure, no problem."
"stubbornpuppet","q30207","Yes, a bit."
"stubbornpuppet","q36045","Get married no, settle down yes."
"stubbornpuppet","q31840","With my partner, but apart (not touching)"
"stubbornpuppet","q9668","Dominant"
"stubbornpuppet","q25228","No"
"stubbornpuppet","q1185","Yes"
"stubbornpuppet","q41850","Somewhat important."
"stubbornpuppet","q308","No"
"stubbornpuppet","q16295","Romantic"
"stubbornpuppet","q20778","stands back, but comforts you if you fail"
"stubbornpuppet","q784","Yes"
"stubbornpuppet","q19378","Actions: Do something nice (like a date or errand)"
"stubbornpuppet","q979","1-2"
"stubbornpuppet","q20021","Someone to go out with"
"stubbornpuppet","q40194","Somewhat important."
"stubbornpuppet","q358014","Yes"
"stubbornpuppet","q6258","Yes"
"stubbornpuppet","q20519","Sure. I'm interested in sharing our beliefs."
"stubbornpuppet","q23543","No, it's not necessary"
"stubbornpuppet","q1815","Yes"
"stubbornpuppet","q22122","A few days"
"stubbornpuppet","q41393","I'm neutral / it depends on their other traits."
"stubbornpuppet","q146","Kissing in a tent, in the woods"
"stubbornpuppet","q18692","No"
"stubbornpuppet","q123","No"
"stubbornpuppet","q24345","A lot!"
"stubbornpuppet","q34094","Yes"
"stubbornpuppet","q165644","Nothing to talk about"
"stubbornpuppet","q55744","This would not be an important factor to me."
"stubbornpuppet","q60843","I would want them to make their own decision."
"stubbornpuppet","q527","No"
"stubbornpuppet","q26557","Doesn't faze you one bit"
"stubbornpuppet","q358080","Discovering your shared interests"
"stubbornpuppet","q30903","No"
"stubbornpuppet","q136","No"
"stubbornpuppet","q13006","Yes, but only an occasional/social smoker"
"stubbornpuppet","q9379","No"
"stubbornpuppet","q403","No"
"stubbornpuppet","q22021","No, it's not very important."
"stubbornpuppet","q46403","Yes."
"stubbornpuppet","q318","Not important at all"
"stubbornpuppet","q35203","Yes"
"stubbornpuppet","q17","No"
"stubbornpuppet","q1099","No"
"stubbornpuppet","q15698","They're okay, but keep the unruly ones at bay."
"stubbornpuppet","q63010","No, and I'm not planning on any future children."
"stubbornpuppet","q61281","Never."
"stubbornpuppet","q614","something practical?"
"stubbornpuppet","q313640","No"
"stubbornpuppet","q445141","Flight"
"stubbornpuppet","q57","No"
"stubbornpuppet","q128","I have no tattoos"
"stubbornpuppet","q1052","Rarely"
"stubbornpuppet","q1707","Meh. I have my ups and downs."
"stubbornpuppet","q53540","Yes."
"stubbornpuppet","q46","Interesting"
"stubbornpuppet","q29032","Social / Interpersonal"
"stubbornpuppet","q416236","Yay!"
"stubbornpuppet","q26841","About average"
"stubbornpuppet","q274","College"
"stubbornpuppet","q20725","Sometimes"
"stubbornpuppet","q23696","Never"
"stubbornpuppet","q165651","No"
"stubbornpuppet","q4018","Yes"
"stubbornpuppet","q19898","I'm an information sponge"
"stubbornpuppet","q27477","Yes"
"stubbornpuppet","q59457","Yes."
"stubbornpuppet","q8672","Where"
"stubbornpuppet","q15704","I like it or love it."
"stubbornpuppet","q14835","On my right hand"
"stubbornpuppet","q19265","Nice, but not mandatory"
"stubbornpuppet","q358084","Yes"
"stubbornpuppet","q301","No"
"stubbornpuppet","q416235","Yes"
