"d_username","field","value"
"worm_ball","q20519","All the time!"
"worm_ball","q20778","reminds you to be realistic"
"worm_ball","q19874","0-6 months"
"worm_ball","q41850","Somewhat important."
"worm_ball","q41953","A few months to a year"
"worm_ball","q75677","Dependency."
"worm_ball","q31581","Sure, no problem."
"worm_ball","q16053","Hesitant, but I'd certainly consider it."
"worm_ball","q1128","Yes, but only if everybody knew."
"worm_ball","q979","None"
"worm_ball","q19378","Touch: Give them a hug, massage or kiss"
"worm_ball","q52682","No."
"worm_ball","q66544","It doesn't matter to me."
"worm_ball","q546","Yes"
"worm_ball","q1440","No"
"worm_ball","q80041","No"
"worm_ball","q123","No"
"worm_ball","q27239","Scary"
"worm_ball","q34333","A little of both, depending on the situation"
"worm_ball","q14663","No"
"worm_ball","q155","No"
"worm_ball","q66506","Very important."
"worm_ball","q33","Yes"
"worm_ball","q165644","Nothing to talk about"
"worm_ball","q24345","A lot!"
"worm_ball","q55744","This would not be an important factor to me."
"worm_ball","q8054","Yes"
"worm_ball","q358080","Discovering your shared interests"
"worm_ball","q403","Yes"
"worm_ball","q325","Yes"
"worm_ball","q13006","Yes"
"worm_ball","q35203","Yes"
"worm_ball","q19265","Unnecessary"
"worm_ball","q27794","No"
"worm_ball","q28549","Yes, if it's someone else's."
"worm_ball","q12498","disagree with a strong opinion of mine"
"worm_ball","q7239","Being boring"
"worm_ball","q28903","A promising first date"
"worm_ball","q128","I have 1 or more big tattoos"
"worm_ball","q134","No"
"worm_ball","q32855","Whatever I feel like at the time."
"worm_ball","q445141","Flight"
"worm_ball","q6350","Voluptuous"
"worm_ball","q37151","That I'm older than I really am."
"worm_ball","q416236","Yay!"
"worm_ball","q8672","Why"
"worm_ball","q19898","I'm an information sponge"
"worm_ball","q20725","All the time"
"worm_ball","q20930","Higher than average"
"worm_ball","q6109","Nervous"
"worm_ball","q14835","On my right hand"
"worm_ball","q255","89547"
"worm_ball","q18569","Yes"
"worm_ball","q178","The Sun"
"worm_ball","q1201","46"
