"d_username","field","value"
"rozzistarmeow","q84437","Yes."
"rozzistarmeow","q113","No"
"rozzistarmeow","q1112","Yes"
"rozzistarmeow","q15030","Music"
"rozzistarmeow","q15414","Yes, I have used psychedelic drugs."
"rozzistarmeow","q18834","Expression"
"rozzistarmeow","q38223","Yes, I prefer to go with friends."
"rozzistarmeow","q56","Yes"
"rozzistarmeow","q17342","Later"
"rozzistarmeow","q30830","Yes, whenever possible."
"rozzistarmeow","q21411","I love to argue!"
"rozzistarmeow","q33602","Sometimes"
"rozzistarmeow","q51349","No."
"rozzistarmeow","q358077","No"
"rozzistarmeow","q29792","Yes, I love dressing up."
"rozzistarmeow","q43295","Beer and barbeque."
"rozzistarmeow","q97","Yes"
"rozzistarmeow","q6765","Yes"
"rozzistarmeow","q7060","Sometimes"
"rozzistarmeow","q12796","Yes"
"rozzistarmeow","q13112","I walk quickly."
"rozzistarmeow","q16269","Very Often"
"rozzistarmeow","q27164","No"
"rozzistarmeow","q73","Big city"
"rozzistarmeow","q76","No"
"rozzistarmeow","q13136","Very Important"
"rozzistarmeow","q18630","My lifeblood flows in 5-7-5."
"rozzistarmeow","q54129","Yes."
"rozzistarmeow","q60318","Yes."
"rozzistarmeow","q62254","Yes."
"rozzistarmeow","q86750","I like them all, big and small."
"rozzistarmeow","q49","Carefree"
"rozzistarmeow","q254","Yes"
"rozzistarmeow","q436","Yes"
"rozzistarmeow","q18894","Occasionally"
"rozzistarmeow","q18918","Yes"
"rozzistarmeow","q21754","They can be fun every once and a while."
"rozzistarmeow","q212813","Other"
"rozzistarmeow","q77","Sometimes"
"rozzistarmeow","q158","Yes"
"rozzistarmeow","q312","Yes"
"rozzistarmeow","q512","Yes"
"rozzistarmeow","q1588","Yes, I would love (or do own) a cat."
"rozzistarmeow","q1766","Yes"
"rozzistarmeow","q12970","Twice or more a day"
"rozzistarmeow","q16713","Yes"
"rozzistarmeow","q17106","Yes"
"rozzistarmeow","q17844","Cool"
"rozzistarmeow","q8209","I like to watch"
"rozzistarmeow","q9411","Yes, a lot"
"rozzistarmeow","q21487","Try to talk and educate them"
"rozzistarmeow","q46403","Yes."
"rozzistarmeow","q57570","Yes."
"rozzistarmeow","q78","Yes"
"rozzistarmeow","q159","No"
"rozzistarmeow","q548","Yes"
"rozzistarmeow","q634","Yes"
"rozzistarmeow","q12556","Healthy"
"rozzistarmeow","q13024","Pro-active"
"rozzistarmeow","q16557","Bob Dylan"
"rozzistarmeow","q37893","Having fun."
"rozzistarmeow","q44639","Yes"
"rozzistarmeow","q426","Yes"
"rozzistarmeow","q15767","Yes"
"rozzistarmeow","q19737","Yes"
"rozzistarmeow","q22496","I love boardgames, let's go play."
"rozzistarmeow","q24748","Yes"
"rozzistarmeow","q27747","Yes, absolutely."
"rozzistarmeow","q35778","Yes."
"rozzistarmeow","q58763","Yes."
"rozzistarmeow","q85572","Yes, but I like other music as well or more."
"rozzistarmeow","q434","Yes"
"rozzistarmeow","q1782","Yes"
"rozzistarmeow","q12551","Yes"
"rozzistarmeow","q16487","Where's my ticket?"
"rozzistarmeow","q16931","Yes"
"rozzistarmeow","q38004","Yes."
"rozzistarmeow","q48","Weird"
"rozzistarmeow","q1375","Yes"
"rozzistarmeow","q1455","Yes"
"rozzistarmeow","q6619","Yes"
"rozzistarmeow","q6636","Old"
"rozzistarmeow","q7085","Yes"
"rozzistarmeow","q15637","Yes"
"rozzistarmeow","q27173","Yes"
"rozzistarmeow","q35606","Heck yeah! I'll bring the hot cocoa/coffee/tea."
"rozzistarmeow","q82728","Yes."
"rozzistarmeow","q111","Yes"
"rozzistarmeow","q1454","Yes"
"rozzistarmeow","q34792","Of course!"
"rozzistarmeow","q80081","Yes."
"rozzistarmeow","q81396","Yes."
"rozzistarmeow","q83910","Yes."
"rozzistarmeow","q8891","Yes"
"rozzistarmeow","q9422","Yes"
"rozzistarmeow","q15702","Yes"
"rozzistarmeow","q35971","Yes."
"rozzistarmeow","q37746","Yes."
"rozzistarmeow","q64386","Yes."
"rozzistarmeow","q19915","Yes, I love the Tao Te Ching."
"rozzistarmeow","q57101","Art."
"rozzistarmeow","q17017","Never"
"rozzistarmeow","q52682","Yes, even if they were slightly overweight."
"rozzistarmeow","q13669","No"
"rozzistarmeow","q66506","Somewhat important."
"rozzistarmeow","q27915","Yes"
"rozzistarmeow","q153","A really divey bar"
"rozzistarmeow","q25228","Yes"
"rozzistarmeow","q86194","True."
"rozzistarmeow","q146","Kissing in Paris"
"rozzistarmeow","q15280","No"
"rozzistarmeow","q149","Passion"
"rozzistarmeow","q20519","Sometimes. It depends."
"rozzistarmeow","q23543","No, it's not necessary"
"rozzistarmeow","q36045","No way."
"rozzistarmeow","q36465","No, I'm busy.  How about another time?"
"rozzistarmeow","q358014","Yes"
"rozzistarmeow","q16053","Totally willing!"
"rozzistarmeow","q19378","Actions: Do something nice (like a date or errand)"
"rozzistarmeow","q20778","pushes you hard to succeed"
"rozzistarmeow","q28386","I am the same way"
"rozzistarmeow","q40194","Somewhat important."
"rozzistarmeow","q20135","I like to just let it happen"
"rozzistarmeow","q46856","Complex"
"rozzistarmeow","q49107","Musical preferences."
"rozzistarmeow","q148","Surprised"
"rozzistarmeow","q1406","No"
"rozzistarmeow","q6946","Yes"
"rozzistarmeow","q18984","No, never."
"rozzistarmeow","q19145","Love it!"
"rozzistarmeow","q23338","Go do something I like, alone"
"rozzistarmeow","q123","No"
"rozzistarmeow","q18633","Yes"
"rozzistarmeow","q34094","Yes"
"rozzistarmeow","q60843","I would want them to make their own decision."
"rozzistarmeow","q66544","I like my partner to be taller."
"rozzistarmeow","q80041","No"
"rozzistarmeow","q165644","Nothing to talk about"
"rozzistarmeow","q26557","Doesn't faze you one bit"
"rozzistarmeow","q28902","Yes"
"rozzistarmeow","q8444","No"
"rozzistarmeow","q358080","Discovering your shared interests"
"rozzistarmeow","q527","No"
"rozzistarmeow","q712","No"
"rozzistarmeow","q18692","No"
"rozzistarmeow","q84910","No."
"rozzistarmeow","q24345","A lot!"
"rozzistarmeow","q29055","Nothing wrong with that."
"rozzistarmeow","q62890","No."
"rozzistarmeow","q114","Yes"
"rozzistarmeow","q16317","No"
"rozzistarmeow","q44384","It's all fine by me."
"rozzistarmeow","q46403","Yes."
"rozzistarmeow","q71","No"
"rozzistarmeow","q36626","Very often."
"rozzistarmeow","q15698","I'm indifferent."
"rozzistarmeow","q27243","Often"
"rozzistarmeow","q52728","Someone who is logical or mathematical."
"rozzistarmeow","q391","Yes"
"rozzistarmeow","q351","Yes"
"rozzistarmeow","q9417","Yes"
"rozzistarmeow","q55264","Yes."
"rozzistarmeow","q110","Yes"
"rozzistarmeow","q57","Yes"
"rozzistarmeow","q265","Mozart"
"rozzistarmeow","q128","I have 1 or more big tattoos"
"rozzistarmeow","q23696","Used to, but not any more"
"rozzistarmeow","q6124","Blurt it out"
"rozzistarmeow","q6238","No, almost never"
"rozzistarmeow","q6520","An arrangement of visual elements"
"rozzistarmeow","q109","Yes"
"rozzistarmeow","q78833","Dedicated; driven to succeed one task at a time."
"rozzistarmeow","q199","Yes"
"rozzistarmeow","q12598","Yes"
"rozzistarmeow","q35581","Jupiter; impressive, bright and/or active"
"rozzistarmeow","q29032","Visual / Spatial / Artistic"
"rozzistarmeow","q32855","Whatever I feel like at the time."
"rozzistarmeow","q52181","I'd make a disapproving sound or joke."
"rozzistarmeow","q140","Yes"
"rozzistarmeow","q20928","He's hot."
"rozzistarmeow","q6155","Yes"
"rozzistarmeow","q1707","Meh. I have my ups and downs."
"rozzistarmeow","q6627","More"
"rozzistarmeow","q13077","No"
"rozzistarmeow","q30564","Sometimes"
"rozzistarmeow","q49094","I like both kinds equally."
"rozzistarmeow","q1052","Rarely"
"rozzistarmeow","q11551","Enthusiastically"
"rozzistarmeow","q19392","Yes"
"rozzistarmeow","q26299","Dark (Black, Brown, Auburn)"
"rozzistarmeow","q313640","Yes"
"rozzistarmeow","q46","Interesting"
"rozzistarmeow","q68","Yes"
"rozzistarmeow","q182","No"
"rozzistarmeow","q20725","All the time"
"rozzistarmeow","q26841","About average"
"rozzistarmeow","q134","No"
"rozzistarmeow","q19898","I'm an information sponge"
"rozzistarmeow","q35660","Usually"
"rozzistarmeow","q416236","Yay!"
"rozzistarmeow","q51","Yes"
"rozzistarmeow","q854","Yes"
"rozzistarmeow","q16535","Yes"
"rozzistarmeow","q48953","Historically or culturally important places."
"rozzistarmeow","q51615","Occasionally."
"rozzistarmeow","q18504","Occasionally"
"rozzistarmeow","q19100","Yes"
"rozzistarmeow","q21245","No reaction, just keep shopping."
"rozzistarmeow","q37151","That I'm younger than I really am."
"rozzistarmeow","q50565","Yes."
"rozzistarmeow","q59457","Yes."
"rozzistarmeow","q1810","Yes"
"rozzistarmeow","q24013","A good topic for debate; my answer is too long."
"rozzistarmeow","q28537","Yes"
"rozzistarmeow","q37545","Absolutely."
"rozzistarmeow","q12945","Pose for them"
"rozzistarmeow","q16345","Words"
"rozzistarmeow","q38767","Yes"
"rozzistarmeow","q6903","Thoughtful in a good way"
"rozzistarmeow","q23389","Cool, what language are they speaking?"
"rozzistarmeow","q27477","Yes"
"rozzistarmeow","q30690","Still evolving"
"rozzistarmeow","q46218","Yes."
"rozzistarmeow","q18648","I'm highly benevolent"
"rozzistarmeow","q39682","Yes."
"rozzistarmeow","q358084","Yes"
"rozzistarmeow","q178","The Sun"
"rozzistarmeow","q8072","No"
"rozzistarmeow","q382","No"
"rozzistarmeow","q17439","Yes"
"rozzistarmeow","q428","No"
"rozzistarmeow","q21086","two, to, too"
"rozzistarmeow","q8244","Yes"
