"d_username","field","value"
"HistoryofC","q411","Yes"
"HistoryofC","q60100","No"
"HistoryofC","q156914","No"
"HistoryofC","q156915","No"
"HistoryofC","q612","No, creationism has no place in schools"
"HistoryofC","q47764","Yes."
"HistoryofC","q499","No"
"HistoryofC","q52682","Yes, even if they were slightly overweight."
"HistoryofC","q30607","No, that's just rude."
"HistoryofC","q165644","No physical attraction"
"HistoryofC","q1815","No"
"HistoryofC","q22125","Slim"
"HistoryofC","q31581","Sure, no problem."
"HistoryofC","q40944","Yes."
"HistoryofC","q148","All-knowing"
"HistoryofC","q82681","Someone attractive and smart."
"HistoryofC","q153","A really nice restaurant"
"HistoryofC","q19919","Lots of relationships"
"HistoryofC","q41953","Several years"
"HistoryofC","q155","Yes"
"HistoryofC","q30207","Yes, a bit."
"HistoryofC","q491","Not enough space"
"HistoryofC","q577","More than five"
"HistoryofC","q9668","Dominant"
"HistoryofC","q25228","Yes"
"HistoryofC","q75677","Jealousy."
"HistoryofC","q358014","No"
"HistoryofC","q12503","From time to time."
"HistoryofC","q16295","Romantic"
"HistoryofC","q149","Passion"
"HistoryofC","q1185","Yes"
"HistoryofC","q6813","Yes"
"HistoryofC","q49107","Philosophical beliefs."
"HistoryofC","q64","Total openness"
"HistoryofC","q496","Try and be friends with your ex"
"HistoryofC","q979","None"
"HistoryofC","q5764","Okay, sometimes"
"HistoryofC","q20778","stands back, but comforts you if you fail"
"HistoryofC","q16053","Totally willing!"
"HistoryofC","q31840","Touching my partner"
"HistoryofC","q122","A lot"
"HistoryofC","q6258","Yes"
"HistoryofC","q18875","Very damn important"
"HistoryofC","q20021","Someone to come home to"
"HistoryofC","q35475","Low."
"HistoryofC","q40194","Extremely important."
"HistoryofC","q41393","I'm neutral / it depends on their other traits."
"HistoryofC","q67418","I'm indifferent to this."
"HistoryofC","q1158","No"
"HistoryofC","q1440","No"
"HistoryofC","q6499","flattered / proud"
"HistoryofC","q22122","A few days"
"HistoryofC","q25294","Absolutely not."
"HistoryofC","q31920","Doesn't matter to me"
"HistoryofC","q41850","Very important."
"HistoryofC","q68580","No."
"HistoryofC","q81847","No."
"HistoryofC","q114","Yes"
"HistoryofC","q146","Kissing in a tent, in the woods"
"HistoryofC","q294","Having good sex"
"HistoryofC","q15280","No"
"HistoryofC","q16915","Mellow"
"HistoryofC","q19378","Actions: Do something nice (like a date or errand)"
"HistoryofC","q23543","No, it's not necessary"
"HistoryofC","q46856","Complex"
"HistoryofC","q67821","No."
"HistoryofC","q23293","Crazy and colorful"
"HistoryofC","q24333","No"
"HistoryofC","q416","Yes"
"HistoryofC","q527","No"
"HistoryofC","q19874","12+ months"
"HistoryofC","q20135","I like to just let it happen"
"HistoryofC","q84910","No."
"HistoryofC","q15372","No"
"HistoryofC","q34094","Yes"
"HistoryofC","q35415","Disappointed."
"HistoryofC","q48753","Yes."
"HistoryofC","q60145","No."
"HistoryofC","q13086","Yes"
"HistoryofC","q28902","Yes"
"HistoryofC","q66506","Very important."
"HistoryofC","q358080","Discovering your shared interests"
"HistoryofC","q24345","A lot!"
"HistoryofC","q26557","Doesn't faze you one bit"
"HistoryofC","q27239","Scary"
"HistoryofC","q123","No"
"HistoryofC","q18692","No"
"HistoryofC","q55744","This would not be an important factor to me."
"HistoryofC","q81154","No."
"HistoryofC","q8054","Yes"
"HistoryofC","q28478","Negative. That's tacky/cheap."
"HistoryofC","q9379","Yes, why not?"
"HistoryofC","q85315","No."
"HistoryofC","q403","Yes"
"HistoryofC","q13006","Yes"
"HistoryofC","q325","Yes"
"HistoryofC","q30903","Yes"
"HistoryofC","q32657","Sure, it's good to do stuff together"
"HistoryofC","q35203","Yes"
"HistoryofC","q46403","Yes."
"HistoryofC","q12540","No"
"HistoryofC","q12964","Yes"
"HistoryofC","q35955","Very comfortable"
"HistoryofC","q17","No"
"HistoryofC","q1052","Very often"
"HistoryofC","q61281","Frequently."
"HistoryofC","q23389","(in their language) Hi, how are you?"
"HistoryofC","q18594","No"
"HistoryofC","q46176","No."
"HistoryofC","q20240","Poor"
"HistoryofC","q15742","Not at all"
"HistoryofC","q255","98547"
"HistoryofC","q301","Yes"
"HistoryofC","q6238","Yes, almost always"
"HistoryofC","q6350","Slender"
"HistoryofC","q57","Yes"
"HistoryofC","q7239","Immaturity"
"HistoryofC","q60892","No."
"HistoryofC","q50755","No."
"HistoryofC","q267","No"
"HistoryofC","q19125","Not at all"
"HistoryofC","q48981","None of the above disturbs me."
"HistoryofC","q6377","Yes"
"HistoryofC","q128","I have 1 or more big tattoos"
"HistoryofC","q1707","Cheerful!  I have a positive outlook."
"HistoryofC","q17582","Perfect"
"HistoryofC","q15749","No"
"HistoryofC","q1287","Yes - low grade"
"HistoryofC","q18504","Yes"
"HistoryofC","q29032","Visual / Spatial / Artistic"
"HistoryofC","q86049","Not very easily."
"HistoryofC","q416236","Yay!"
"HistoryofC","q445141","Invisibility"
"HistoryofC","q6155","Yes"
"HistoryofC","q30723","That you are intelligent"
"HistoryofC","q35520","No."
"HistoryofC","q43304","Never"
"HistoryofC","q54052","Very content."
"HistoryofC","q19691","High"
"HistoryofC","q25561","Why would it?"
"HistoryofC","q25908","No"
"HistoryofC","q134","No"
"HistoryofC","q388","Love"
"HistoryofC","q1099","Yes"
"HistoryofC","q19392","Yes"
"HistoryofC","q20930","Higher than average"
"HistoryofC","q313640","Yes"
"HistoryofC","q209","Yes"
"HistoryofC","q614","something fun?"
"HistoryofC","q1172","No"
"HistoryofC","q1201","Don't know / don't care"
"HistoryofC","q48953","Historically or culturally important places."
"HistoryofC","q63010","No."
"HistoryofC","q477","A mile"
"HistoryofC","q8672","Why"
"HistoryofC","q12625","No"
"HistoryofC","q13077","No"
"HistoryofC","q15704","I like it or love it."
"HistoryofC","q20725","All the time"
"HistoryofC","q34255","I Like It"
"HistoryofC","q49094","I like both kinds equally."
"HistoryofC","q53540","Yes."
"HistoryofC","q46","Interesting"
"HistoryofC","q192","Yes"
"HistoryofC","q8865","Yes, I have a fulltime job"
"HistoryofC","q86","No"
"HistoryofC","q265","Einstein"
"HistoryofC","q28903","An important interview"
"HistoryofC","q30416","The grammar"
"HistoryofC","q52728","Someone who is musically skilled."
"HistoryofC","q15743","A little hesitant"
"HistoryofC","q20530","Yes"
"HistoryofC","q26841","Way more than average"
"HistoryofC","q35660","Usually"
"HistoryofC","q42010","Yes, I support the little guys whenever I can."
"HistoryofC","q60308","A bad temper."
"HistoryofC","q178","The Sun"
"HistoryofC","q854","Yes"
"HistoryofC","q6111","No"
"HistoryofC","q15907","No"
"HistoryofC","q18900","No"
"HistoryofC","q19898","I'm an information sponge"
"HistoryofC","q23779","Rarely"
"HistoryofC","q45428","Always."
"HistoryofC","q50483","No."
"HistoryofC","q55264","No."
"HistoryofC","q59457","Yes."
"HistoryofC","q382","No"
"HistoryofC","q9418","Important"
"HistoryofC","q14835","On my right hand"
"HistoryofC","q15182","Someone who is always sad"
"HistoryofC","q23527","Witty, tongue-in-cheek"
"HistoryofC","q26299","I have no preference"
"HistoryofC","q27243","Rarely / never"
"HistoryofC","q30271","Depends on the situation"
"HistoryofC","q358084","Yes"
"HistoryofC","q26529","No"
"HistoryofC","q27477","Yes"
"HistoryofC","q38767","Yes"
"HistoryofC","q60901","Kiss someone."
"HistoryofC","q77061","Faces."
"HistoryofC","q105","No"
"HistoryofC","q4018","Yes"
"HistoryofC","q9415","Yes"
"HistoryofC","q32855","I shave consistently."
"HistoryofC","q27794","Yes"
"HistoryofC","q179","Neither; they're the same on average"
"HistoryofC","q36790","Yes.  Always."
"HistoryofC","q142","Yes"
