"d_username","field","value"
"dirtbaggg","q59456","Yes."
"dirtbaggg","q325","No"
"dirtbaggg","q35955","Somewhat comfortable"
"dirtbaggg","q403","No"
"dirtbaggg","q12540","No"
"dirtbaggg","q13006","Yes"
"dirtbaggg","q913","Soul Mate"
"dirtbaggg","q318","Not important at all"
"dirtbaggg","q85315","Yes."
"dirtbaggg","q32657","Maybe, but only if it seemed cool"
"dirtbaggg","q71","No"
"dirtbaggg","q27794","No"
"dirtbaggg","q64657","No."
"dirtbaggg","q15742","Not at all"
"dirtbaggg","q6238","Yes, almost always"
"dirtbaggg","q12945","Politely refuse"
"dirtbaggg","q50565","No."
"dirtbaggg","q60826","Just a little bit."
"dirtbaggg","q30723","That you are talented"
"dirtbaggg","q15789","Horror"
"dirtbaggg","q55349","Yes."
"dirtbaggg","q60892","No."
"dirtbaggg","q128","I have 1 or more big tattoos"
"dirtbaggg","q60872","Something else."
"dirtbaggg","q25908","Yes"
"dirtbaggg","q26300","Sarcastic"
"dirtbaggg","q14833","No / probably not"
"dirtbaggg","q15749","No"
"dirtbaggg","q1707","Cheerful!  I have a positive outlook."
"dirtbaggg","q58976","Stuffed animals."
"dirtbaggg","q86049","Not very easily."
"dirtbaggg","q18169","I never got in trouble because I never got caught."
"dirtbaggg","q19392","No"
"dirtbaggg","q19898","Sometimes"
"dirtbaggg","q34794","Having empathy for the characters."
"dirtbaggg","q46","Good"
"dirtbaggg","q69","Careful"
"dirtbaggg","q23696","Sometimes"
"dirtbaggg","q28671","Knowledge"
"dirtbaggg","q19784","Often"
"dirtbaggg","q53","Yes"
"dirtbaggg","q1201","Don't know / don't care"
"dirtbaggg","q7278","Yes"
"dirtbaggg","q16820","Devil incarnate"
"dirtbaggg","q18504","Yes"
"dirtbaggg","q35385","Every few days or so."
"dirtbaggg","q267","Yes"
"dirtbaggg","q19445","Yes"
"dirtbaggg","q49093","Utterly wrong."
"dirtbaggg","q53540","Only some of the time."
"dirtbaggg","q64239","Yes, both of the above."
"dirtbaggg","q313640","No"
"dirtbaggg","q445141","Flight"
"dirtbaggg","q6155","Yes"
"dirtbaggg","q38555","Sometimes."
"dirtbaggg","q42839","Watching someone else do it."
"dirtbaggg","q47012","Yes, definitely."
"dirtbaggg","q54","Your soul"
"dirtbaggg","q57","No"
"dirtbaggg","q1052","Sometimes"
"dirtbaggg","q9683","Really well"
"dirtbaggg","q15634","Not really, no"
"dirtbaggg","q35660","Usually"
"dirtbaggg","q73389","Yes."
"dirtbaggg","q439","No"
"dirtbaggg","q18594","Yes"
"dirtbaggg","q29032","Visual / Spatial / Artistic"
"dirtbaggg","q61281","Occasionally."
"dirtbaggg","q6024","No"
"dirtbaggg","q16862","Depends"
"dirtbaggg","q18832","Sight"
"dirtbaggg","q20725","Sometimes"
"dirtbaggg","q25561","Nope, but I see why you're asking"
"dirtbaggg","q26841","Way more than average"
"dirtbaggg","q34255","I Like It"
"dirtbaggg","q43304","Never"
"dirtbaggg","q416236","Yay!"
"dirtbaggg","q133","Average"
"dirtbaggg","q614","something fun?"
"dirtbaggg","q15704","I like it or love it."
"dirtbaggg","q16535","Yes"
"dirtbaggg","q18900","No"
"dirtbaggg","q49706","In the middle."
"dirtbaggg","q52728","Someone who is musically skilled."
"dirtbaggg","q391","No"
"dirtbaggg","q6019","No"
"dirtbaggg","q8865","Yes, I have a fulltime job"
"dirtbaggg","q20930","Average"
"dirtbaggg","q30416","The grammar"
"dirtbaggg","q48953","Historically or culturally important places."
"dirtbaggg","q68437","Yes."
"dirtbaggg","q86909","It really depends on the circumstances."
"dirtbaggg","q8672","Where"
"dirtbaggg","q28903","An important interview"
"dirtbaggg","q45428","Always."
"dirtbaggg","q51615","Occasionally."
"dirtbaggg","q55264","No."
"dirtbaggg","q59457","Yes."
"dirtbaggg","q358084","Yes"
"dirtbaggg","q311","More cooperative"
"dirtbaggg","q1830","Compassionate nature and a shoulder to support you"
"dirtbaggg","q20530","Yes"
"dirtbaggg","q23527","Witty, tongue-in-cheek"
"dirtbaggg","q26299","I have no preference"
"dirtbaggg","q27477","Yes"
"dirtbaggg","q32855","I shave consistently."
"dirtbaggg","q35990","Yes"
"dirtbaggg","q41113","No."
"dirtbaggg","q70762","Yes, sometimes."
"dirtbaggg","q18247","Yes"
"dirtbaggg","q383","Sure; it's fine"
"dirtbaggg","q23779","Rarely"
"dirtbaggg","q30271","Depends on the situation"
"dirtbaggg","q46176","Yes."
"dirtbaggg","q86118","No."
"dirtbaggg","q211","Yes"
"dirtbaggg","q898","Yes"
"dirtbaggg","q14835","On my right hand"
"dirtbaggg","q16345","Words"
"dirtbaggg","q105","No"
"dirtbaggg","q255","89547"
"dirtbaggg","q6111","No"
"dirtbaggg","q9418","Important"
"dirtbaggg","q15182","Someone who is always sad"
"dirtbaggg","q15748","No"
"dirtbaggg","q178","The Sun"
"dirtbaggg","q4018","Yes"
"dirtbaggg","q60308","A bad temper."
"dirtbaggg","q36790","Yes, unless I am otherwise in a hurry."
