"d_username","field","value"
"myeyesrblue","q1588","Yes, I would love (or do own) a cat."
"myeyesrblue","q7085","Yes"
"myeyesrblue","q17342","By 1am"
"myeyesrblue","q46817","Yes."
"myeyesrblue","q221106","Never"
"myeyesrblue","q48","Weird"
"myeyesrblue","q77","Sometimes"
"myeyesrblue","q426","Yes"
"myeyesrblue","q442","Bad"
"myeyesrblue","q8048","A hippie"
"myeyesrblue","q46403","Yes."
"myeyesrblue","q66994","Yes."
"myeyesrblue","q86544","Reason, Observation, Empiricism, Trial-And-Error."
"myeyesrblue","q318","Not important at all"
"myeyesrblue","q1179","Yes"
"myeyesrblue","q1766","Yes"
"myeyesrblue","q24282","Very inclined"
"myeyesrblue","q27672","Critically important."
"myeyesrblue","q44639","Yes"
"myeyesrblue","q81396","Yes."
"myeyesrblue","q1454","Yes"
"myeyesrblue","q9422","Yes"
"myeyesrblue","q16713","Yes"
"myeyesrblue","q18918","Yes"
"myeyesrblue","q19075","Yes"
"myeyesrblue","q28831","It varies"
"myeyesrblue","q40851","Not at all - It's all about the driver."
"myeyesrblue","q41099","Clean-ish but could use a quick touch-up."
"myeyesrblue","q913","Soul Mate"
"myeyesrblue","q12584","Yes"
"myeyesrblue","q15744","Yes"
"myeyesrblue","q35606","Heck yeah! I'll bring the hot cocoa/coffee/tea."
"myeyesrblue","q94","Yes"
"myeyesrblue","q129","No"
"myeyesrblue","q19737","Yes"
"myeyesrblue","q21175","Yes"
"myeyesrblue","q27173","Yes"
"myeyesrblue","q35252","No - I clean up well."
"myeyesrblue","q320","No"
"myeyesrblue","q179268","No"
"myeyesrblue","q57101","Financial independence."
"myeyesrblue","q763","Yes"
"myeyesrblue","q887","Usually, yes."
"myeyesrblue","q49652","It turns me on."
"myeyesrblue","q29389","All the time"
"myeyesrblue","q34333","Dominance/Aggression"
"myeyesrblue","q31920","I prefer someone older"
"myeyesrblue","q36465","I'll do both somehow, but keep them separated."
"myeyesrblue","q9668","Dominant"
"myeyesrblue","q18875","Less important than you think"
"myeyesrblue","q48753","Sometimes - It depends."
"myeyesrblue","q18","Yes"
"myeyesrblue","q308","No"
"myeyesrblue","q75677","Dependency."
"myeyesrblue","q15550","15 years"
"myeyesrblue","q19378","Words: Tell them how much you appreciate them"
"myeyesrblue","q27915","Yes"
"myeyesrblue","q41242","It sounds sexy - Hopefully they'll hook up."
"myeyesrblue","q23293","Wholesome"
"myeyesrblue","q25228","Yes"
"myeyesrblue","q496","Go your separate ways"
"myeyesrblue","q1128","Yes, but only if everybody knew."
"myeyesrblue","q149","Passion"
"myeyesrblue","q82124","Talking, words of affirmation."
"myeyesrblue","q41850","Somewhat important."
"myeyesrblue","q31581","Sure, no problem."
"myeyesrblue","q979","None"
"myeyesrblue","q23543","Yes, unless otherwise specified"
"myeyesrblue","q31840","Touching my partner"
"myeyesrblue","q49107","Philosophical beliefs."
"myeyesrblue","q28386","I am the same way"
"myeyesrblue","q40194","Extremely important."
"myeyesrblue","q52682","No."
"myeyesrblue","q80041","No"
"myeyesrblue","q46566","More than half of the time."
"myeyesrblue","q6499","flattered / proud"
"myeyesrblue","q19874","12+ months"
"myeyesrblue","q19919","One true love"
"myeyesrblue","q38646","Yes."
"myeyesrblue","q41393","I'm neutral / it depends on their other traits."
"myeyesrblue","q45303","Yes"
"myeyesrblue","q33","Yes"
"myeyesrblue","q122","A little"
"myeyesrblue","q784","Yes"
"myeyesrblue","q15372","No"
"myeyesrblue","q16371","Accept / Are open to non-monogamous relationships."
"myeyesrblue","q20021","Someone to go out with"
"myeyesrblue","q20778","pushes you hard to succeed"
"myeyesrblue","q153","A day at the beach"
"myeyesrblue","q16053","Totally willing!"
"myeyesrblue","q33107","I could be convinced by the right people"
"myeyesrblue","q82681","Someone smart and kind."
"myeyesrblue","q20519","Sure. I'm interested in sharing our beliefs."
"myeyesrblue","q24345","A lot!"
"myeyesrblue","q64","Total openness"
"myeyesrblue","q123","No"
"myeyesrblue","q1815","Yes"
"myeyesrblue","q14884","Yes"
"myeyesrblue","q18692","No"
"myeyesrblue","q33870","Yes"
"myeyesrblue","q106","No"
"myeyesrblue","q527","No"
"myeyesrblue","q1117","Depends on the illness"
"myeyesrblue","q1440","No"
"myeyesrblue","q20135","I like to just let it happen"
"myeyesrblue","q46856","Complex"
"myeyesrblue","q55744","This would not be an important factor to me."
"myeyesrblue","q358014","Yes"
"myeyesrblue","q546","Yes"
"myeyesrblue","q6258","Yes"
"myeyesrblue","q66506","Very important."
"myeyesrblue","q170849","No. Why spoil the mystery?"
"myeyesrblue","q12949","Yes"
"myeyesrblue","q30607","Friend, yes. Date, no."
"myeyesrblue","q33593","No"
"myeyesrblue","q165644","Nothing to talk about"
"myeyesrblue","q23147","Telling stories"
"myeyesrblue","q24333","No"
"myeyesrblue","q57381","No."
"myeyesrblue","q6971","No"
"myeyesrblue","q26557","Doesn't faze you one bit"
"myeyesrblue","q8054","Yes"
"myeyesrblue","q358080","Discovering your shared interests"
"myeyesrblue","q403","Yes"
"myeyesrblue","q30903","Yes"
"myeyesrblue","q136","No"
"myeyesrblue","q325","Yes"
"myeyesrblue","q13006","Yes"
"myeyesrblue","q44384","It's all fine by me."
"myeyesrblue","q32657","Maybe, but only if it seemed cool"
"myeyesrblue","q318","Not important at all"
"myeyesrblue","q35203","Yes"
"myeyesrblue","q46403","Yes."
"myeyesrblue","q12964","Yes"
"myeyesrblue","q71","No"
"myeyesrblue","q913","Soul Mate"
"myeyesrblue","q17","Yes"
"myeyesrblue","q86","Yes"
"myeyesrblue","q6350","Voluptuous"
"myeyesrblue","q37151","I haven't noticed a pattern."
"myeyesrblue","q265","Shakespeare"
"myeyesrblue","q60380","An animal that lives in the water."
"myeyesrblue","q27243","Often"
"myeyesrblue","q128","I have 1 or more little tattoos"
"myeyesrblue","q6520","An arrangement of visual elements"
"myeyesrblue","q81886","I agree with them about such occurrences."
"myeyesrblue","q32855","Whatever I feel like at the time."
"myeyesrblue","q54052","Very content."
"myeyesrblue","q19649","Yes"
"myeyesrblue","q37320","Often."
"myeyesrblue","q57","Yes"
"myeyesrblue","q46","Good"
"myeyesrblue","q15698","They're okay, but keep the unruly ones at bay."
"myeyesrblue","q15749","No"
"myeyesrblue","q19392","Yes"
"myeyesrblue","q30723","That you are intelligent"
"myeyesrblue","q445141","Invisibility"
"myeyesrblue","q54","Your soul"
"myeyesrblue","q6377","Yes"
"myeyesrblue","q52728","Someone who is good with language(s)."
"myeyesrblue","q313640","No"
"myeyesrblue","q28903","An important interview"
"myeyesrblue","q60892","No."
"myeyesrblue","q614","something practical?"
"myeyesrblue","q1707","Meh. I have my ups and downs."
"myeyesrblue","q28820","Have great friends"
"myeyesrblue","q388","Love"
"myeyesrblue","q18840","Not great, but I'm no worse for the wear."
"myeyesrblue","q53540","Only some of the time."
"myeyesrblue","q68746","It raises my opinion."
"myeyesrblue","q8672","Why"
"myeyesrblue","q86909","It really depends on the circumstances."
"myeyesrblue","q29032","Social / Interpersonal"
"myeyesrblue","q43304","Never"
"myeyesrblue","q51","Yes"
"myeyesrblue","q134","No"
"myeyesrblue","q1287","Yes - low grade"
"myeyesrblue","q1290","Yes"
"myeyesrblue","q18504","Occasionally"
"myeyesrblue","q18594","Sometimes"
"myeyesrblue","q20725","All the time"
"myeyesrblue","q48953","Places popular with the locals."
"myeyesrblue","q416236","Yay!"
"myeyesrblue","q242","Yes"
"myeyesrblue","q321","Yes"
"myeyesrblue","q1052","Rarely"
"myeyesrblue","q20930","Higher than average"
"myeyesrblue","q23389","Cool, what language are they speaking?"
"myeyesrblue","q64239","Yes, they are more than ten years older than I."
"myeyesrblue","q26841","Way more than average"
"myeyesrblue","q27477","Yes"
"myeyesrblue","q50990","Yes."
"myeyesrblue","q178","The Sun"
"myeyesrblue","q8865","Yes, I have a fulltime job"
"myeyesrblue","q19088","No"
"myeyesrblue","q34255","I Like It"
"myeyesrblue","q4018","Yes"
"myeyesrblue","q19898","I'm an information sponge"
"myeyesrblue","q59457","Yes."
"myeyesrblue","q12625","No"
"myeyesrblue","q53426","A little early."
"myeyesrblue","q60","Warm-hearted"
"myeyesrblue","q301","No"
"myeyesrblue","q16584","Yes"
"myeyesrblue","q38767","Yes"
"myeyesrblue","q192","Yes"
"myeyesrblue","q19265","Nice, but not mandatory"
"myeyesrblue","q30690","Still evolving"
"myeyesrblue","q60308","A bad temper."
"myeyesrblue","q358084","Yes"
"myeyesrblue","q45428","Always."
"myeyesrblue","q142","Yes"
