"d_username","field","value"
"sjbarbosa","q6527","Yes, outloud"
"sjbarbosa","q30723","That you are beautiful"
"sjbarbosa","q60872","Bury me."
"sjbarbosa","q55980","Yes."
"sjbarbosa","q9482","No, but I would"
"sjbarbosa","q49093","Okay sometimes."
"sjbarbosa","q265","Mozart"
"sjbarbosa","q31556","Fear"
"sjbarbosa","q16785","Yes, all of them"
"sjbarbosa","q49094","Abstract."
"sjbarbosa","q79708","No."
"sjbarbosa","q1830","Quick wit and a mischievous smile"
"sjbarbosa","q6155","No"
"sjbarbosa","q23193","Others"
"sjbarbosa","q92","mostly dudes"
"sjbarbosa","q351","Yes"
"sjbarbosa","q27477","No"
"sjbarbosa","q48981","Violence."
"sjbarbosa","q50483","Yes."
"sjbarbosa","q7239","Being boring"
"sjbarbosa","q15747","Yes"
"sjbarbosa","q15946","Yes"
"sjbarbosa","q49706","Scouting alone in front of the group."
"sjbarbosa","q1172","Yes"
"sjbarbosa","q28903","A promising first date"
"sjbarbosa","q8865","Part time"
"sjbarbosa","q15698","They're okay, but keep the unruly ones at bay."
"sjbarbosa","q26300","Sarcastic"
"sjbarbosa","q15749","No"
"sjbarbosa","q61281","Never."
"sjbarbosa","q1052","Rarely"
"sjbarbosa","q1311","Exactly balanced"
"sjbarbosa","q6377","Yes"
"sjbarbosa","q26841","About average"
"sjbarbosa","q48953","Places popular with the locals."
"sjbarbosa","q55169","I'm not sure."
"sjbarbosa","q445141","Invisibility"
"sjbarbosa","q35660","Always"
"sjbarbosa","q86909","I can forgive, but I never forget."
"sjbarbosa","q46","Good"
"sjbarbosa","q15743","Totally fine"
"sjbarbosa","q18832","Touch"
"sjbarbosa","q19125","A little bit"
"sjbarbosa","q60388","Yes."
"sjbarbosa","q313640","No"
"sjbarbosa","q6627","Less"
"sjbarbosa","q18547","Okay."
"sjbarbosa","q18840","Not great, but I'm no worse for the wear."
"sjbarbosa","q23311","Yes"
"sjbarbosa","q28671","Knowledge"
"sjbarbosa","q69","Careful"
"sjbarbosa","q7278","No"
"sjbarbosa","q16820","Just another corporation"
"sjbarbosa","q18594","Sometimes"
"sjbarbosa","q19392","Yes"
"sjbarbosa","q23696","Never"
"sjbarbosa","q38623","Yes."
"sjbarbosa","q388","Love"
"sjbarbosa","q854","Yes"
"sjbarbosa","q1707","Meh. I have my ups and downs."
"sjbarbosa","q15742","Very little"
"sjbarbosa","q18169","I never got in trouble."
"sjbarbosa","q22198","I would ask them first"
"sjbarbosa","q35385","Every few days or so."
"sjbarbosa","q43304","Sometimes"
"sjbarbosa","q46873","Fictional characters."
"sjbarbosa","q53540","Only some of the time."
"sjbarbosa","q53889","No."
"sjbarbosa","q63010","No."
"sjbarbosa","q134","No"
"sjbarbosa","q614","something fun?"
"sjbarbosa","q15704","I like it or love it."
"sjbarbosa","q20586","sometimes continues bad habits"
"sjbarbosa","q25908","No"
"sjbarbosa","q34255","I Like It"
"sjbarbosa","q36626","Never."
"sjbarbosa","q43682","Possibly."
"sjbarbosa","q43727","Yes."
"sjbarbosa","q50990","No."
"sjbarbosa","q57","No"
"sjbarbosa","q242","No"
"sjbarbosa","q6124","Think carefully"
"sjbarbosa","q9683","Really well"
"sjbarbosa","q11551","Enthusiastically"
"sjbarbosa","q12945","Pose for them"
"sjbarbosa","q13109","Enjoy the ride"
"sjbarbosa","q18870","A bit of both"
"sjbarbosa","q19898","I'm an information sponge"
"sjbarbosa","q47012","Probably."
"sjbarbosa","q47222","Yes."
"sjbarbosa","q64239","Yes, they are more than ten years older than I."
"sjbarbosa","q54","Your soul"
"sjbarbosa","q128","I have no tattoos"
"sjbarbosa","q1290","Yes"
"sjbarbosa","q6350","Voluptuous"
"sjbarbosa","q15634","Yes, sometimes"
"sjbarbosa","q16571","No"
"sjbarbosa","q18504","Occasionally"
"sjbarbosa","q19484","It happens, but not often"
"sjbarbosa","q20725","Sometimes"
"sjbarbosa","q20930","Average"
"sjbarbosa","q23779","Rarely"
"sjbarbosa","q45428","Always."
"sjbarbosa","q55349","No."
"sjbarbosa","q60308","A bad temper."
"sjbarbosa","q85238","Once in a while."
"sjbarbosa","q165651","No"
"sjbarbosa","q416236","Yay!"
"sjbarbosa","q391","No"
"sjbarbosa","q6520","A piece of music"
"sjbarbosa","q13077","No"
"sjbarbosa","q14833","Yes / probably"
"sjbarbosa","q15015","Yes"
"sjbarbosa","q16535","Yes"
"sjbarbosa","q19445","Sometimes"
"sjbarbosa","q19691","Neither high nor low"
"sjbarbosa","q25561","Nope, but I see why you're asking"
"sjbarbosa","q29032","Social / Interpersonal"
"sjbarbosa","q35520","Some of the time - It depends."
"sjbarbosa","q51615","Occasionally."
"sjbarbosa","q209","Yes"
"sjbarbosa","q382","No"
"sjbarbosa","q6238","Occasionally"
"sjbarbosa","q20928","He's just secure in his masculinity."
"sjbarbosa","q23527","Witty, tongue-in-cheek"
"sjbarbosa","q24013","A good topic for debate; my answer is too long."
"sjbarbosa","q60892","Yes."
"sjbarbosa","q60901","Kiss someone."
"sjbarbosa","q71660","It would depend on other factors."
"sjbarbosa","q133","Average"
"sjbarbosa","q246","Non-confrontational"
"sjbarbosa","q321","Yes"
"sjbarbosa","q6689","No"
"sjbarbosa","q26299","I have no preference"
"sjbarbosa","q30416","The grammar"
"sjbarbosa","q35990","Yes"
"sjbarbosa","q37845","Occasionally, if I'm interested"
"sjbarbosa","q42957","No"
"sjbarbosa","q46071","Yes.  Often."
"sjbarbosa","q46176","Yes."
"sjbarbosa","q50565","Yes."
"sjbarbosa","q52728","Someone who is musically skilled."
"sjbarbosa","q54052","Somewhat content."
"sjbarbosa","q54786","No."
"sjbarbosa","q56145","More positive than negative."
"sjbarbosa","q60826","Extremely."
"sjbarbosa","q105","No"
"sjbarbosa","q6111","No"
"sjbarbosa","q17582","Okay"
"sjbarbosa","q19265","Nice, but not mandatory"
"sjbarbosa","q25063","No"
"sjbarbosa","q30271","Depends on the situation"
"sjbarbosa","q32855","I shave consistently."
"sjbarbosa","q41113","No."
"sjbarbosa","q47666","Yes."
"sjbarbosa","q1471","Yes"
"sjbarbosa","q15182","Someone who is always sad"
"sjbarbosa","q15748","No"
"sjbarbosa","q16153","Earth's tilt in relation to the sun"
"sjbarbosa","q19692","I can tolerate it in moderate amounts"
"sjbarbosa","q20530","Yes"
"sjbarbosa","q23389","Cool, what language are they speaking?"
"sjbarbosa","q37320","Rarely."
"sjbarbosa","q38767","Yes"
"sjbarbosa","q59457","Yes."
"sjbarbosa","q51","Yes"
"sjbarbosa","q301","No"
"sjbarbosa","q6635","Forgive"
"sjbarbosa","q9415","Yes"
"sjbarbosa","q16345","Words"
"sjbarbosa","q26529","No"
"sjbarbosa","q46218","Yes."
"sjbarbosa","q57090","Yes."
"sjbarbosa","q70762","Yes, sometimes."
"sjbarbosa","q60","Warm-hearted"
"sjbarbosa","q178","The Sun"
"sjbarbosa","q898","Yes"
"sjbarbosa","q4018","Yes"
"sjbarbosa","q15907","No"
"sjbarbosa","q16584","Yes"
"sjbarbosa","q18513","No"
"sjbarbosa","q19088","No"
"sjbarbosa","q20240","Alone"
"sjbarbosa","q20452","Yes"
"sjbarbosa","q27243","Rarely / never"
"sjbarbosa","q27794","Yes"
"sjbarbosa","q36642","No."
"sjbarbosa","q42010","Yes, I support the little guys whenever I can."
"sjbarbosa","q64307","Now."
"sjbarbosa","q85919","No."
"sjbarbosa","q205","No"
"sjbarbosa","q211","Yes"
"sjbarbosa","q19573","Yes"
"sjbarbosa","q86118","No."
"sjbarbosa","q358084","Yes"
"sjbarbosa","q179","Neither; they're the same on average"
"sjbarbosa","q6019","No"
"sjbarbosa","q19832","Depends on the circumstances. Distance, time, etc"
"sjbarbosa","q86","No"
"sjbarbosa","q383","Sure; it's fine"
"sjbarbosa","q35281","I don't worry about such things"
"sjbarbosa","q142","No"
"sjbarbosa","q36790","Yes.  Always."
