"d_username","field","value"
"caffeeplease","q85773","Somewhat open, I'd be very cautious."
"caffeeplease","q146","Kissing in a tent, in the woods"
"caffeeplease","q1117","Yes"
"caffeeplease","q20021","Someone to go out with"
"caffeeplease","q34536","Casual dates, more frequent"
"caffeeplease","q46566","More than half of the time."
"caffeeplease","q56699","Yes."
"caffeeplease","q85813","Yes, I'd go occasionally."
"caffeeplease","q232388","I'm friends with a few of them."
"caffeeplease","q605","No"
"caffeeplease","q979","1-2"
"caffeeplease","q6946","Yes"
"caffeeplease","q9401","A lot"
"caffeeplease","q23293","Crazy and colorful"
"caffeeplease","q23543","Yes, unless otherwise specified"
"caffeeplease","q45553","I could take them or leave them."
"caffeeplease","q80041","No"
"caffeeplease","q446","Yes"
"caffeeplease","q1222","Someone you feel like you've known forever."
"caffeeplease","q14649","No"
"caffeeplease","q21181","Split the bill"
"caffeeplease","q29389","Almost never, unless explicitly asked about them."
"caffeeplease","q55760","One to three years."
"caffeeplease","q84748","Yes."
"caffeeplease","q357","Coffee and chit-chat"
"caffeeplease","q889","I prefer a little of both."
"caffeeplease","q15001","Sympathize and make the relationship grow stronger"
"caffeeplease","q34177","Yes"
"caffeeplease","q57724","No."
"caffeeplease","q106","No"
"caffeeplease","q156","No"
"caffeeplease","q298","About the same"
"caffeeplease","q454","Yes"
"caffeeplease","q499","Yes"
"caffeeplease","q527","No"
"caffeeplease","q12954","Yes"
"caffeeplease","q18977","Depends on the relationship"
"caffeeplease","q30392","Yes"
"caffeeplease","q42791","No, I'm not against it at all / I'd go with them."
"caffeeplease","q85272","I want you."
"caffeeplease","q18","No"
"caffeeplease","q6971","No"
"caffeeplease","q15778","Yes"
"caffeeplease","q29055","Nothing wrong with that."
"caffeeplease","q34094","Yes"
"caffeeplease","q38021","Yes."
"caffeeplease","q48753","Yes."
"caffeeplease","q49053","One to five years."
"caffeeplease","q53076","I'd be enthusiastic about our shared interest."
"caffeeplease","q66544","I like my partner to be taller."
"caffeeplease","q326","Yes"
"caffeeplease","q1688","Yes"
"caffeeplease","q8054","Yes"
"caffeeplease","q33125","Write back, telling him/her you're not interested"
"caffeeplease","q59456","Yes."
"caffeeplease","q332","Yes"
"caffeeplease","q19690","Yes"
"caffeeplease","q57381","No."
"caffeeplease","q26678","Yes"
"caffeeplease","q34679","Gently prompt them to talk with me."
"caffeeplease","q39576","Not at all important."
"caffeeplease","q41574","No."
"caffeeplease","q66506","Very important."
"caffeeplease","q2017","Yes"
"caffeeplease","q19458","Yes, it's perfectly ok"
"caffeeplease","q85823","I'd try to look nice."
"caffeeplease","q19192","Finding someone I love and want to be with"
"caffeeplease","q42190","No."
"caffeeplease","q9379","No"
"caffeeplease","q325","Yes"
"caffeeplease","q23618","Very - I need some me time to be happy"
"caffeeplease","q136","Yes"
"caffeeplease","q23869","I'd play my nights and days away - FUN!"
"caffeeplease","q60148","Shake it up."
"caffeeplease","q13006","Yes"
"caffeeplease","q85143","Definitely not."
"caffeeplease","q403","No"
"caffeeplease","q46403","Yes."
"caffeeplease","q42524","Yes."
"caffeeplease","q44384","It's all fine by me."
"caffeeplease","q913","Soul Mate"
"caffeeplease","q71","No"
