"d_username","field","value"
"goatpasta","q36790","Yes, unless I am otherwise in a hurry."
"goatpasta","q37708","Acceptable."
"goatpasta","q53312","Weapons."
"goatpasta","q168","False"
"goatpasta","q174","Good"
"goatpasta","q1497","Peace on Earth"
"goatpasta","q18797","No, I'd trust them and that would be invasive."
"goatpasta","q341","Yes"
"goatpasta","q47764","Yes."
"goatpasta","q85315","Yes."
"goatpasta","q13","No"
"goatpasta","q46563","No."
"goatpasta","q15751","Yes"
"goatpasta","q35894","No"
"goatpasta","q1850","No way"
"goatpasta","q41696","Yes."
"goatpasta","q69186","No."
"goatpasta","q58812","No"
"goatpasta","q45645","No."
"goatpasta","q45006","No."
"goatpasta","q15478","No"
"goatpasta","q358","No"
"goatpasta","q21","No"
"goatpasta","q63114","My sex drive is higher than average."
"goatpasta","q48450","No."
"goatpasta","q57101","Sexuality."
"goatpasta","q83184","Turn on."
"goatpasta","q12964","Yes"
"goatpasta","q35355","Very open. I'll try anything once."
"goatpasta","q65115","Yes."
"goatpasta","q35203","Yes"
"goatpasta","q1028","I enjoy both equally"
"goatpasta","q20212","Never"
"goatpasta","q21527","No"
"goatpasta","q22419","Turned on"
"goatpasta","q42524","Yes."
"goatpasta","q86366","Yes."
"goatpasta","q963","Yes"
"goatpasta","q14913","No"
"goatpasta","q17140","Stop"
"goatpasta","q38578","Sex is one of my favorite activities."
"goatpasta","q50564","Yes."
"goatpasta","q60756","Maybe, it would depend upon the phrase."
"goatpasta","q60852","Yes"
"goatpasta","q1401","Yes, and I enjoyed myself."
"goatpasta","q15756","Yes"
"goatpasta","q53402","No."
"goatpasta","q57718","Cuddling with them."
"goatpasta","q65043","Yes."
"goatpasta","q637","Yes"
"goatpasta","q9391","Yes"
"goatpasta","q63165","I'd laugh."
"goatpasta","q19108","Yes"
"goatpasta","q26","Yes"
"goatpasta","q23733","Yes"
"goatpasta","q17","No"
"goatpasta","q24125","No"
"goatpasta","q14","No"
"goatpasta","q19681","No"
"goatpasta","q53312","Weapons."
"goatpasta","q13","No"
"goatpasta","q210","No"
"goatpasta","q156913","No"
"goatpasta","q41","Not at all important"
"goatpasta","q15889","Science"
"goatpasta","q60100","No"
"goatpasta","q612","No, creationism has no place in schools"
"goatpasta","q65115","Yes."
"goatpasta","q47764","Yes."
"goatpasta","q86515","No."
"goatpasta","q1712","Very shy"
"goatpasta","q16713","No"
"goatpasta","q19695","Never / not really"
"goatpasta","q160","A life of leisure"
"goatpasta","q28831","Sleep late and relax"
"goatpasta","q37765","Never."
"goatpasta","q442","Good"
"goatpasta","q501","Yes"
"goatpasta","q997","Cats"
"goatpasta","q67641","Not important."
"goatpasta","q22021","No, it's not important at all."
"goatpasta","q1122","Almost always"
"goatpasta","q40441","No."
"goatpasta","q158","No"
"goatpasta","q553","No"
"goatpasta","q212","Yes"
"goatpasta","q9640","Yes"
"goatpasta","q12796","No"
"goatpasta","q49920","I prefer it be mild."
"goatpasta","q76","Yes"
"goatpasta","q38173","Yes, often."
"goatpasta","q18212","Over 20%"
"goatpasta","q46252","Yes, as a student."
"goatpasta","q51354","Regularly."
"goatpasta","q82566","Yes.  I need it to function."
"goatpasta","q18711","Yes"
"goatpasta","q20418","Sometimes"
"goatpasta","q23618","Very - I need some me time to be happy"
"goatpasta","q38423","Pajamas."
"goatpasta","q82428","No."
"goatpasta","q358077","Yes"
"goatpasta","q325","Yes"
"goatpasta","q50379","This is something I would like."
"goatpasta","q71542","Below 70F (21C)"
"goatpasta","q212813","Other"
"goatpasta","q87","No"
"goatpasta","q6850","Martial Arts"
"goatpasta","q212814","Very important"
"goatpasta","q273","Yes"
"goatpasta","q13006","Yes"
"goatpasta","q35862","A cool room"
"goatpasta","q43261","I am my own person."
"goatpasta","q46780","Rarely or never - That would be wasteful."
"goatpasta","q334","Yes"
"goatpasta","q1112","Yes"
"goatpasta","q12970","Twice or more a day"
"goatpasta","q53611","Rarely."
"goatpasta","q318","Not important at all"
"goatpasta","q6765","Yes"
"goatpasta","q17457","Yes"
"goatpasta","q27164","No"
"goatpasta","q51296","Never."
"goatpasta","q62821","I prefer to be left alone."
"goatpasta","q77","Sometimes"
"goatpasta","q220","No"
"goatpasta","q403","No"
"goatpasta","q32973","Yes, all the time."
"goatpasta","q33170","I like to sleep in a bit. (9:30ish AM - Noonish)"
"goatpasta","q38249","Worse than usual."
"goatpasta","q44639","Yes"
"goatpasta","q68185","Yes."
"goatpasta","q6722","I don't watch or play sports."
"goatpasta","q46403","Yes."
"goatpasta","q48857","Yes."
"goatpasta","q66994","Yes."
"goatpasta","q78","Yes"
"goatpasta","q1375","Yes"
"goatpasta","q24748","Yes"
"goatpasta","q25114","Music Festival"
"goatpasta","q26052","Yes"
"goatpasta","q35778","Yes."
"goatpasta","q67651","Public school."
"goatpasta","q77456","No."
"goatpasta","q50006","Better."
"goatpasta","q62140","Sometimes, it depends upon the circumstances."
"goatpasta","q80081","Yes."
"goatpasta","q48","Weird"
"goatpasta","q6867","Yes"
"goatpasta","q17106","Yes"
"goatpasta","q22496","I love boardgames, let's go play."
"goatpasta","q42282","Yes."
"goatpasta","q46875","Always."
"goatpasta","q53155","Yes."
"goatpasta","q74","Food"
"goatpasta","q202","one from the pound"
"goatpasta","q472","Yes"
"goatpasta","q1454","Yes"
"goatpasta","q1588","Yes, I would love (or do own) a cat."
"goatpasta","q1667","Usually"
"goatpasta","q28662","Yes"
"goatpasta","q28757","Yes"
"goatpasta","q35606","Heck yeah! I'll bring the hot cocoa/coffee/tea."
"goatpasta","q41099","Clean-ish but could use a quick touch-up."
"goatpasta","q6636","Old"
"goatpasta","q179268","No"
"goatpasta","q50","Yes"
"goatpasta","q5886","Yes, they're great!"
"goatpasta","q37746","Yes."
"goatpasta","q57307","Yes."
"goatpasta","q57101","Sexuality."
"goatpasta","q165644","No physical attraction"
"goatpasta","q20778","reminds you to be realistic"
"goatpasta","q35415","Annoyed."
"goatpasta","q294","Having similar political beliefs"
"goatpasta","q6499","unchanged"
"goatpasta","q40944","Yes."
"goatpasta","q24345","A bit."
"goatpasta","q31581","Sure, no problem."
"goatpasta","q41953","Several years"
"goatpasta","q1128","Yes, but only if everybody knew."
"goatpasta","q19874","6-12 months"
"goatpasta","q784","Yes"
"goatpasta","q41242","It's fine - I don't see any problem."
"goatpasta","q979","None"
"goatpasta","q29859","Celebrate and get married"
"goatpasta","q31920","Doesn't matter to me"
"goatpasta","q70218","Favorably."
"goatpasta","q416","Yes"
"goatpasta","q19378","Touch: Give them a hug, massage or kiss"
"goatpasta","q20519","Sure. I'm interested in sharing our beliefs."
"goatpasta","q23543","No, it's not necessary"
"goatpasta","q64","Total openness"
"goatpasta","q308","Yes"
"goatpasta","q496","Go your separate ways"
"goatpasta","q20967","No"
"goatpasta","q36045","No way."
"goatpasta","q56699","Yes."
"goatpasta","q75677","Apathy."
"goatpasta","q33","Yes"
"goatpasta","q22534","No"
"goatpasta","q28745","Blindfolded and taken somewhere special & new"
"goatpasta","q66827","I think its corny, but I'll do it anyway!"
"goatpasta","q80041","No"
"goatpasta","q81171","A camping trip."
"goatpasta","q491","Not enough affection"
"goatpasta","q35475","None."
"goatpasta","q60843","I would want them to make their own decision."
"goatpasta","q232388","I'm friends with a few of them."
"goatpasta","q146","Kissing in a tent, in the woods"
"goatpasta","q1440","No"
"goatpasta","q15372","No"
"goatpasta","q67821","No."
"goatpasta","q48753","Yes."
"goatpasta","q68580","No."
"goatpasta","q1185","Some"
"goatpasta","q20135","I like to just let it happen"
"goatpasta","q34333","A little of both, depending on the situation"
"goatpasta","q48557","No."
"goatpasta","q1688","Yes"
"goatpasta","q18692","No"
"goatpasta","q24682","False"
"goatpasta","q29055","Nothing wrong with that."
"goatpasta","q34094","Yes"
"goatpasta","q61170","No."
"goatpasta","q527","No"
"goatpasta","q712","No"
"goatpasta","q26557","Doesn't faze you one bit"
"goatpasta","q57381","No."
"goatpasta","q8054","Yes"
"goatpasta","q27239","Scary"
"goatpasta","q33870","Yes"
"goatpasta","q84910","No."
"goatpasta","q23233","Yes, absolutely"
"goatpasta","q28902","Yes"
"goatpasta","q39576","Not at all important."
"goatpasta","q22021","No, it's not important at all."
"goatpasta","q13006","Yes"
"goatpasta","q23618","Very - I need some me time to be happy"
"goatpasta","q325","Yes"
"goatpasta","q12964","Yes"
"goatpasta","q44384","It's all fine by me."
"goatpasta","q403","No"
"goatpasta","q318","Not important at all"
"goatpasta","q46403","Yes."
"goatpasta","q42524","Yes."
"goatpasta","q35203","Yes"
"goatpasta","q85315","Yes."
"goatpasta","q17","No"
"goatpasta","q32855","I let it grow, wild & free!"
"goatpasta","q19265","Unnecessary"
"goatpasta","q42010","This does not concern me at all."
"goatpasta","q536","too much of a dreamer"
"goatpasta","q56145","More negative than positive."
"goatpasta","q478","Yes"
"goatpasta","q30271","No"
"goatpasta","q60872","Something else."
"goatpasta","q19649","Yes"
"goatpasta","q60380","An animal that lives in the water."
"goatpasta","q128","I have 1 or more little tattoos"
"goatpasta","q15743","Totally fine"
"goatpasta","q445141","Flight"
"goatpasta","q43304","Never"
"goatpasta","q134","No"
"goatpasta","q350","No"
"goatpasta","q1707","Meh. I have my ups and downs."
"goatpasta","q7278","Yes"
"goatpasta","q28820","Have great love"
"goatpasta","q28903","An important interview"
"goatpasta","q313640","Yes"
"goatpasta","q246","Non-confrontational"
"goatpasta","q274","College"
"goatpasta","q6350","Voluptuous"
"goatpasta","q20930","Average"
"goatpasta","q68746","It raises my opinion."
"goatpasta","q57","No"
"goatpasta","q15634","Not really, no"
"goatpasta","q26841","Way more than average"
"goatpasta","q51615","Occasionally."
"goatpasta","q19088","No"
"goatpasta","q19125","A little bit"
"goatpasta","q26299","I have no preference"
"goatpasta","q42839","Doing and figuring it out myself."
"goatpasta","q64778","No."
"goatpasta","q45428","Always."
"goatpasta","q179","Neither; they're the same on average"
"goatpasta","q19221","They deserve their tips"
"goatpasta","q20240","Alone"
"goatpasta","q34255","I Like It"
"goatpasta","q60901","Kiss someone."
"goatpasta","q27477","Yes"
"goatpasta","q358084","Yes"
"goatpasta","q92","a bit of both"
"goatpasta","q15907","No"
"goatpasta","q38767","Yes"
"goatpasta","q416235","Yes"
"goatpasta","q178","The Sun"
"goatpasta","q142","No"
"goatpasta","q36790","Yes, unless I am otherwise in a hurry."
