"d_username","field","value"
"caitlinesh","q82566","Yes.  I need it to function."
"caitlinesh","q212814","Very important"
"caitlinesh","q358077","Yes"
"caitlinesh","q79","I smoke occasionally."
"caitlinesh","q18834","Knowledge"
"caitlinesh","q43261","I am my own person."
"caitlinesh","q12970","Twice or more a day"
"caitlinesh","q13006","Yes"
"caitlinesh","q20838","Very well groomed."
"caitlinesh","q35862","A cool room"
"caitlinesh","q87","No"
"caitlinesh","q1062","At least once a day."
"caitlinesh","q1112","Yes"
"caitlinesh","q30384","As I use them."
"caitlinesh","q50379","This is something I would like."
"caitlinesh","q85076","Many."
"caitlinesh","q338","I'm more mature"
"caitlinesh","q553","Yes"
"caitlinesh","q18609","Yes, with a cook book."
"caitlinesh","q38196","I am an urban or city person."
"caitlinesh","q221105","I'm a somewhat active user."
"caitlinesh","q318","Not important at all"
"caitlinesh","q997","Both"
"caitlinesh","q15030","Music"
"caitlinesh","q23132","Not really, but I will on occasion"
"caitlinesh","q23618","Sort of - I need friends outside of my partner"
"caitlinesh","q30830","Maybe, depends on what and who with."
"caitlinesh","q62254","Yes."
"caitlinesh","q67641","Somewhat important."
"caitlinesh","q77","Sometimes"
"caitlinesh","q442","Bad"
"caitlinesh","q29792","Occasionally,  when I need to."
"caitlinesh","q16931","Yes"
"caitlinesh","q25114","Music Festival"
"caitlinesh","q73","Big city"
"caitlinesh","q27672","Critically important."
"caitlinesh","q212813","Liberal / Left-wing"
"caitlinesh","q78","Yes"
"caitlinesh","q15744","Yes"
"caitlinesh","q16557","Bob Dylan"
"caitlinesh","q21793","Several times per month."
"caitlinesh","q28831","It varies"
"caitlinesh","q41099","Clean-ish but could use a quick touch-up."
"caitlinesh","q179268","No"
"caitlinesh","q18663","Yes"
"caitlinesh","q19737","Yes"
"caitlinesh","q53910","Frequently."
"caitlinesh","q1138","No"
"caitlinesh","q1454","Yes"
"caitlinesh","q62140","Sometimes, it depends upon the circumstances."
"caitlinesh","q1766","Yes"
"caitlinesh","q57101","Travel."
"caitlinesh","q20135","I'm indifferent / not sure"
"caitlinesh","q8054","No"
"caitlinesh","q15372","Yes"
"caitlinesh","q48753","Sometimes - It depends."
"caitlinesh","q25228","Yes"
"caitlinesh","q31840","With my partner, but apart (not touching)"
"caitlinesh","q19378","Words: Tell them how much you appreciate them"
"caitlinesh","q75677","Jealousy."
"caitlinesh","q41850","Somewhat important."
"caitlinesh","q41953","A few months to a year"
"caitlinesh","q9668","Balanced"
"caitlinesh","q52682","No."
"caitlinesh","q75677","Jealousy."
"caitlinesh","q18875","Important-ish"
"caitlinesh","q20021","Someone to come home to"
"caitlinesh","q40194","Somewhat important."
"caitlinesh","q67418","I'm indifferent to this."
"caitlinesh","q22534","Possibly"
"caitlinesh","q31920","I prefer someone older"
"caitlinesh","q784","Yes"
"caitlinesh","q15280","No"
"caitlinesh","q20778","pushes you hard to succeed"
"caitlinesh","q358014","Yes"
"caitlinesh","q1128","No, it's wrong."
"caitlinesh","q31581","Not thrilled, but go ahead."
"caitlinesh","q40650","Yes! That's a personality trait we have to share."
"caitlinesh","q979","1-2"
"caitlinesh","q6258","Yes"
"caitlinesh","q16053","Totally willing!"
"caitlinesh","q20519","Sure. I'm interested in sharing our beliefs."
"caitlinesh","q23543","No, it's not necessary"
"caitlinesh","q41393","Turn-off. I find easily-confused types annoying."
"caitlinesh","q61680","Yes, but only if my opinion was asked."
"caitlinesh","q80041","No"
"caitlinesh","q1440","No"
"caitlinesh","q30207","No, it's fine."
"caitlinesh","q146","Kissing in a tent, in the woods"
"caitlinesh","q308","Yes"
"caitlinesh","q546","Yes"
"caitlinesh","q23293","Crazy and colorful"
"caitlinesh","q46856","Complex"
"caitlinesh","q67821","No."
"caitlinesh","q82128","Maybe a few butterflies."
"caitlinesh","q165644","Nothing to talk about"
"caitlinesh","q170849","No. Why spoil the mystery?"
"caitlinesh","q122","A little"
"caitlinesh","q23147","Telling stories"
"caitlinesh","q66544","I like my partner to be taller."
"caitlinesh","q27239","Scary"
"caitlinesh","q34094","Yes"
"caitlinesh","q35379","Is witty and charming"
"caitlinesh","q55744","This would not be an important factor to me."
"caitlinesh","q66506","Very important."
"caitlinesh","q123","No"
"caitlinesh","q527","No"
"caitlinesh","q19365","Yes"
"caitlinesh","q26557","Doesn't faze you one bit"
"caitlinesh","q358080","Discovering your shared interests"
"caitlinesh","q24345","A lot!"
"caitlinesh","q34333","A little of both, depending on the situation"
"caitlinesh","q6971","No"
"caitlinesh","q28902","Yes"
"caitlinesh","q325","No"
"caitlinesh","q403","Yes"
"caitlinesh","q9379","No"
"caitlinesh","q13006","Yes"
"caitlinesh","q136","Yes"
"caitlinesh","q318","Not important at all"
"caitlinesh","q30903","Yes"
"caitlinesh","q42524","Yes."
"caitlinesh","q44384","It's all fine by me."
"caitlinesh","q23618","Sort of - I need friends outside of my partner"
"caitlinesh","q35203","Yes"
"caitlinesh","q12964","Yes"
"caitlinesh","q17","No"
"caitlinesh","q301","Yes"
"caitlinesh","q265","Mozart"
"caitlinesh","q34255","I Don't Mind"
"caitlinesh","q12498","interrupt me"
"caitlinesh","q19898","Sometimes"
"caitlinesh","q128","I have 1 or more little tattoos"
"caitlinesh","q1707","Meh. I have my ups and downs."
"caitlinesh","q134","No"
"caitlinesh","q16862","Cool"
"caitlinesh","q20930","Higher than average"
"caitlinesh","q63010","No."
"caitlinesh","q57","No"
"caitlinesh","q26841","About average"
"caitlinesh","q29032","Social / Interpersonal"
"caitlinesh","q416236","Yay!"
"caitlinesh","q46","Interesting"
"caitlinesh","q18594","Sometimes"
"caitlinesh","q23696","Never"
"caitlinesh","q43304","Never"
"caitlinesh","q1052","Sometimes"
"caitlinesh","q6111","No"
"caitlinesh","q16584","Yes"
"caitlinesh","q18547","Great!"
"caitlinesh","q20725","All the time"
"caitlinesh","q53540","Yes."
"caitlinesh","q8865","Yes, I have a fulltime job"
"caitlinesh","q4018","Yes"
"caitlinesh","q35660","Usually"
"caitlinesh","q28903","An important interview"
"caitlinesh","q50565","Yes."
"caitlinesh","q52728","Someone who is musically skilled."
"caitlinesh","q15704","I like it or love it."
"caitlinesh","q59457","Yes."
"caitlinesh","q68746","It raises my opinion."
"caitlinesh","q255","89547"
"caitlinesh","q38767","Yes"
"caitlinesh","q45428","Always."
"caitlinesh","q19079","It gt 2 b dis typ: cuz it showz dat dey is fik"
"caitlinesh","q19265","Nice, but not mandatory"
"caitlinesh","q358084","Yes"
"caitlinesh","q15907","No"
"caitlinesh","q60901","Kiss someone."
"caitlinesh","q20896","Listening"
"caitlinesh","q416235","Yes"
"caitlinesh","q36790","Yes.  Always."
