"d_username","field","value"
"NaturalSavage","q80929","No."
"NaturalSavage","q37","18 or Over"
"NaturalSavage","q12605","Every day"
"NaturalSavage","q15478","Yes"
"NaturalSavage","q63114","My sex drive is higher than average."
"NaturalSavage","q12","Yes"
"NaturalSavage","q1040","I like it / I think I might like it"
"NaturalSavage","q57847","Closed."
"NaturalSavage","q58812","Yes"
"NaturalSavage","q34","Horny"
"NaturalSavage","q327","It stays about the same."
"NaturalSavage","q17768","Masturbation"
"NaturalSavage","q20976","That seems like an average number."
"NaturalSavage","q27341","Aroused"
"NaturalSavage","q1597","Yes"
"NaturalSavage","q86184","Sometimes."
"NaturalSavage","q19854","No"
"NaturalSavage","q86417","More than a day, less than a week."
"NaturalSavage","q324","I disagree."
"NaturalSavage","q665","Bring out the toys!"
"NaturalSavage","q9628","Yes"
"NaturalSavage","q12964","Yes"
"NaturalSavage","q26525","Yes"
"NaturalSavage","q35355","Very open. I'll try anything once."
"NaturalSavage","q48347","No"
"NaturalSavage","q17732","Yes"
"NaturalSavage","q72086","No."
"NaturalSavage","q83480","It doesn't matter."
"NaturalSavage","q348","Receiving massages"
"NaturalSavage","q38320","Yes."
"NaturalSavage","q323","Confident"
"NaturalSavage","q63165","I'd laugh."
"NaturalSavage","q14913","No"
"NaturalSavage","q30169","Love it!"
"NaturalSavage","q29843","No, non-sexual is fine."
"NaturalSavage","q51360","Yes."
"NaturalSavage","q59469","Yes."
"NaturalSavage","q30","Yes, some"
"NaturalSavage","q13095","Under the right circumstance, Yes"
"NaturalSavage","q20889","It refers to a very specific kind of sex."
"NaturalSavage","q1134","Yes"
"NaturalSavage","q1173","No"
"NaturalSavage","q1401","Yes, and I enjoyed myself."
"NaturalSavage","q21527","No"
"NaturalSavage","q19892","No, I don't have a foot fetish"
"NaturalSavage","q8218","I'm Not Sure"
"NaturalSavage","q17","Yes"
"NaturalSavage","q393","No"
"NaturalSavage","q395","Yes"
"NaturalSavage","q24125","No"
"NaturalSavage","q41","Not at all important"
"NaturalSavage","q210","No"
"NaturalSavage","q15889","Science"
"NaturalSavage","q156913","No"
"NaturalSavage","q44","False"
"NaturalSavage","q60100","No"
"NaturalSavage","q612","No, creationism has no place in schools"
"NaturalSavage","q18834","Wealth"
"NaturalSavage","q9688","Yes"
"NaturalSavage","q80","I do drugs occasionally."
"NaturalSavage","q79","I smoke regularly."
"NaturalSavage","q48328","Yes."
"NaturalSavage","q997","Cats"
"NaturalSavage","q87","Yes"
"NaturalSavage","q62455","Yes."
"NaturalSavage","q442","Good"
"NaturalSavage","q13006","Yes, but only an occasional/social smoker"
"NaturalSavage","q20418","Yes"
"NaturalSavage","q358077","Yes"
"NaturalSavage","q325","No"
"NaturalSavage","q531","Scrabble"
"NaturalSavage","q212814","Not at all important"
"NaturalSavage","q8155","Once every month or three."
"NaturalSavage","q49","Intense"
"NaturalSavage","q501","No"
"NaturalSavage","q23834","No"
"NaturalSavage","q56","Yes"
"NaturalSavage","q221105","I'm a very active user."
"NaturalSavage","q28777","Yes"
"NaturalSavage","q50379","This is something I would like."
"NaturalSavage","q403","No"
"NaturalSavage","q1062","Usually daily. I skip some."
"NaturalSavage","q13106","I'd consider it."
"NaturalSavage","q43261","I consider their opinion but go my own way."
"NaturalSavage","q46780","Sometimes - I try to save energy but do forget."
"NaturalSavage","q53611","Rarely."
"NaturalSavage","q441","No"
"NaturalSavage","q553","Yes"
"NaturalSavage","q1112","Yes"
"NaturalSavage","q23618","Sort of - I need friends outside of my partner"
"NaturalSavage","q62254","Yes."
"NaturalSavage","q212813","Other"
"NaturalSavage","q19075","Yes"
"NaturalSavage","q158","Yes"
"NaturalSavage","q27164","No"
"NaturalSavage","q44639","Yes"
"NaturalSavage","q94","Yes"
"NaturalSavage","q434","Yes"
"NaturalSavage","q1588","Yes, I would love (or do own) a cat."
"NaturalSavage","q40441","Maybe a little bit."
"NaturalSavage","q221106","Never"
"NaturalSavage","q77","Sometimes"
"NaturalSavage","q1766","Yes"
"NaturalSavage","q16713","Yes"
"NaturalSavage","q48","Weird"
"NaturalSavage","q15744","Yes"
"NaturalSavage","q179268","No"
"NaturalSavage","q887","Usually, yes."
"NaturalSavage","q358080","Discovering their body"
"NaturalSavage","q52827","Yes to 'seeing someone' only"
"NaturalSavage","q308","No"
"NaturalSavage","q25228","Yes"
"NaturalSavage","q170849","Yes. Knowledge is power!"
"NaturalSavage","q20519","Hardly. Politics are boring or personal."
"NaturalSavage","q31581","Sure, no problem."
"NaturalSavage","q1815","No"
"NaturalSavage","q19874","0-6 months"
"NaturalSavage","q358014","No"
"NaturalSavage","q122","A lot"
"NaturalSavage","q36045","Get married no, settle down yes."
"NaturalSavage","q41850","Somewhat important."
"NaturalSavage","q41953","A few months to a year"
"NaturalSavage","q149","Passion"
"NaturalSavage","q31840","Touching my partner"
"NaturalSavage","q41242","It's fine - I don't see any problem."
"NaturalSavage","q44540","No - This would not bother me."
"NaturalSavage","q52682","Yes, but only if they were obese."
"NaturalSavage","q784","Yes"
"NaturalSavage","q889","I'd rather be pursued."
"NaturalSavage","q979","1-2"
"NaturalSavage","q16053","Totally willing!"
"NaturalSavage","q18875","Very damn important"
"NaturalSavage","q106","No"
"NaturalSavage","q123","No"
"NaturalSavage","q16295","Foolish"
"NaturalSavage","q28386","It's cool / ok"
"NaturalSavage","q40194","Somewhat important."
"NaturalSavage","q55744","This would not be an important factor to me."
"NaturalSavage","q19378","Touch: Give them a hug, massage or kiss"
"NaturalSavage","q20021","Someone to go out with"
"NaturalSavage","q23543","Yes, unless otherwise specified"
"NaturalSavage","q80041","No"
"NaturalSavage","q146","Kissing in a tent, in the woods"
"NaturalSavage","q40650","Yes! That's a personality trait we have to share."
"NaturalSavage","q66506","Very important."
"NaturalSavage","q20135","I like to just let it happen"
"NaturalSavage","q29859","Continue the wedding and adopt"
"NaturalSavage","q48753","Yes."
"NaturalSavage","q165644","Nothing to talk about"
"NaturalSavage","q24345","A lot!"
"NaturalSavage","q499","Yes"
"NaturalSavage","q8054","Yes"
"NaturalSavage","q26557","Doesn't faze you one bit"
"NaturalSavage","q28902","Yes"
"NaturalSavage","q325","No"
"NaturalSavage","q13006","Yes, but only an occasional/social smoker"
"NaturalSavage","q136","Yes"
"NaturalSavage","q16317","No"
"NaturalSavage","q403","No"
"NaturalSavage","q23618","Sort of - I need friends outside of my partner"
"NaturalSavage","q12964","Yes"
"NaturalSavage","q44384","It's all fine by me."
"NaturalSavage","q17","Yes"
"NaturalSavage","q14835","On my left hand"
"NaturalSavage","q35660","Rarely"
"NaturalSavage","q57","Yes"
"NaturalSavage","q1099","No"
"NaturalSavage","q28903","A promising first date"
"NaturalSavage","q15698","They're okay, but keep the unruly ones at bay."
"NaturalSavage","q61281","Never."
"NaturalSavage","q46","Good"
"NaturalSavage","q445141","Invisibility"
"NaturalSavage","q134","No"
"NaturalSavage","q23696","Never"
"NaturalSavage","q43304","Never"
"NaturalSavage","q1707","Meh. I have my ups and downs."
"NaturalSavage","q26841","About average"
"NaturalSavage","q255","89547"
"NaturalSavage","q18547","Great!"
"NaturalSavage","q1201","46"
"NaturalSavage","q4018","Yes"
"NaturalSavage","q19265","Nice, but not mandatory"
"NaturalSavage","q20725","All the time"
"NaturalSavage","q29032","Social / Interpersonal"
"NaturalSavage","q8672","Why"
"NaturalSavage","q20930","Average"
"NaturalSavage","q59457","Yes."
"NaturalSavage","q416236","Yay!"
"NaturalSavage","q301","No"
"NaturalSavage","q60892","Yes."
"NaturalSavage","q19898","I'm an information sponge"
"NaturalSavage","q416235","Yes"
"NaturalSavage","q178","The Sun"
"NaturalSavage","q358084","Yes"
