"d_username","field","value"
"tipthecircusfolk","q64429","No."
"tipthecircusfolk","q17","Yes"
"tipthecircusfolk","q393","No"
"tipthecircusfolk","q24125","No"
"tipthecircusfolk","q210","No"
"tipthecircusfolk","q15889","Science"
"tipthecircusfolk","q61786","No"
"tipthecircusfolk","q156913","No"
"tipthecircusfolk","q763","Yes"
"tipthecircusfolk","q60100","No"
"tipthecircusfolk","q9688","Yes"
"tipthecircusfolk","q19815","Yes, I wouldn't be able to tolerate that."
"tipthecircusfolk","q53611","Frequently."
"tipthecircusfolk","q40441","No."
"tipthecircusfolk","q76","Yes"
"tipthecircusfolk","q501","No"
"tipthecircusfolk","q18834","Expression"
"tipthecircusfolk","q325","Yes"
"tipthecircusfolk","q15030","Books"
"tipthecircusfolk","q20418","Sometimes"
"tipthecircusfolk","q358077","No"
"tipthecircusfolk","q56","Yes"
"tipthecircusfolk","q79","I smoked in the past, but no longer."
"tipthecircusfolk","q87","No"
"tipthecircusfolk","q1112","Yes"
"tipthecircusfolk","q553","Yes"
"tipthecircusfolk","q1062","Usually daily. I skip some."
"tipthecircusfolk","q27164","No"
"tipthecircusfolk","q43261","I consider their opinion but go my own way."
"tipthecircusfolk","q13006","Yes"
"tipthecircusfolk","q62455","No."
"tipthecircusfolk","q62254","Yes."
"tipthecircusfolk","q442","Bad"
"tipthecircusfolk","q221105","I'm a somewhat active user."
"tipthecircusfolk","q158","Yes"
"tipthecircusfolk","q997","Both"
"tipthecircusfolk","q12796","Yes"
"tipthecircusfolk","q48328","No."
"tipthecircusfolk","q221106","Never"
"tipthecircusfolk","q426","Yes"
"tipthecircusfolk","q15744","Yes"
"tipthecircusfolk","q24282","Very inclined"
"tipthecircusfolk","q44639","Yes"
"tipthecircusfolk","q1454","Yes"
"tipthecircusfolk","q1766","Yes"
"tipthecircusfolk","q16713","Yes"
"tipthecircusfolk","q48","Weird"
"tipthecircusfolk","q94","Yes"
"tipthecircusfolk","q434","Yes"
"tipthecircusfolk","q179268","No"
"tipthecircusfolk","q763","Yes"
"tipthecircusfolk","q17017","Never"
"tipthecircusfolk","q106","Yes"
"tipthecircusfolk","q123","Yes"
"tipthecircusfolk","q25228","Yes"
"tipthecircusfolk","q146","Kissing in Paris"
"tipthecircusfolk","q31840","With my partner, but apart (not touching)"
"tipthecircusfolk","q979","None"
"tipthecircusfolk","q18875","Very damn important"
"tipthecircusfolk","q122","A lot"
"tipthecircusfolk","q784","Yes"
"tipthecircusfolk","q9668","Balanced"
"tipthecircusfolk","q41850","Very important."
"tipthecircusfolk","q19378","Actions: Do something nice (like a date or errand)"
"tipthecircusfolk","q16053","Totally willing!"
"tipthecircusfolk","q41242","It might be ok, but I'd want to discuss it first."
"tipthecircusfolk","q527","No"
"tipthecircusfolk","q23543","Yes, unless otherwise specified"
"tipthecircusfolk","q66506","Very important."
"tipthecircusfolk","q308","Yes"
"tipthecircusfolk","q24345","A lot!"
"tipthecircusfolk","q80041","No"
"tipthecircusfolk","q48753","Yes."
"tipthecircusfolk","q60843","I would want them to make their own decision."
"tipthecircusfolk","q165644","Nothing to talk about"
"tipthecircusfolk","q136","No"
"tipthecircusfolk","q325","Yes"
"tipthecircusfolk","q13006","Yes"
"tipthecircusfolk","q12964","Yes"
"tipthecircusfolk","q17","Yes"
"tipthecircusfolk","q15698","I'm indifferent."
"tipthecircusfolk","q19265","Necessary"
"tipthecircusfolk","q1707","Cheerful!  I have a positive outlook."
"tipthecircusfolk","q1099","No"
"tipthecircusfolk","q35660","Always"
"tipthecircusfolk","q60892","No."
"tipthecircusfolk","q128","I have 1 or more big tattoos"
"tipthecircusfolk","q445141","Invisibility"
"tipthecircusfolk","q61281","Never."
"tipthecircusfolk","q614","something practical?"
"tipthecircusfolk","q416236","Yay!"
"tipthecircusfolk","q1052","Rarely"
"tipthecircusfolk","q53540","Only some of the time."
"tipthecircusfolk","q274","College"
"tipthecircusfolk","q20930","Average"
"tipthecircusfolk","q28903","An important interview"
"tipthecircusfolk","q134","No"
"tipthecircusfolk","q57","No"
"tipthecircusfolk","q26841","Way more than average"
"tipthecircusfolk","q59457","Yes."
"tipthecircusfolk","q178","The Sun"
"tipthecircusfolk","q358084","Yes"
