"d_username","field","value"
"acreely","q212813","Liberal / Left-wing"
"acreely","q221106","Never"
"acreely","q74","Food"
"acreely","q16713","Yes"
"acreely","q28831","It varies"
"acreely","q21175","Yes"
"acreely","q179268","No"
"acreely","q763","No"
"acreely","q887","Usually, yes."
"acreely","q17017","Never"
"acreely","q23293","A little on the slutty side"
"acreely","q52682","Yes, even if they were slightly overweight."
"acreely","q19874","I've never been in a relationship"
"acreely","q27239","Sweet"
"acreely","q18692","Yes"
"acreely","q1815","No"
"acreely","q22122","I'd meet right away if their profile were cool"
"acreely","q146","Kissing in Paris"
"acreely","q34333","Dominance/Aggression"
"acreely","q149","Dedication"
"acreely","q9668","Dominant"
"acreely","q25228","Yes"
"acreely","q308","No"
"acreely","q491","Not enough space"
"acreely","q41850","Somewhat important."
"acreely","q20519","Hardly. Politics are boring or personal."
"acreely","q30207","Yes, a bit."
"acreely","q68401","Yes."
"acreely","q979","None"
"acreely","q31581","Sure, no problem."
"acreely","q294","Having good sex"
"acreely","q41953","A few months to a year"
"acreely","q16053","Totally willing!"
"acreely","q20778","stands back, but comforts you if you fail"
"acreely","q784","Yes"
"acreely","q18875","Important-ish"
"acreely","q1128","Yes, but only if everybody knew."
"acreely","q31920","I prefer someone close to my own age"
"acreely","q36045","No way."
"acreely","q40194","Somewhat important."
"acreely","q122","A lot"
"acreely","q19378","Actions: Do something nice (like a date or errand)"
"acreely","q31840","Embracing / cuddling my partner"
"acreely","q41393","Turn-off. I find easily-confused types annoying."
"acreely","q67821","No."
"acreely","q81847","No."
"acreely","q15280","No"
"acreely","q20021","Someone to go out with"
"acreely","q20135","I like to just let it happen"
"acreely","q23230","Call them and tell them you've changed your mind"
"acreely","q23543","No, it's not necessary"
"acreely","q80041","No"
"acreely","q170849","No. Why spoil the mystery?"
"acreely","q1440","No"
"acreely","q30607","Friend, yes. Date, no."
"acreely","q46856","Complex"
"acreely","q358014","Yes"
"acreely","q64","Total openness"
"acreely","q1185","Some"
"acreely","q12503","On special occasions (birthdays, Christmas, etc.)."
"acreely","q28754","At least 2 years"
"acreely","q60843","I would want them to make their own decision."
"acreely","q6258","Yes"
"acreely","q40944","No."
"acreely","q165644","Nothing to talk about"
"acreely","q15372","No"
"acreely","q106","No"
"acreely","q114","Yes"
"acreely","q123","No"
"acreely","q23147","Telling stories"
"acreely","q546","Yes"
"acreely","q34094","Yes"
"acreely","q66506","Very important."
"acreely","q358080","Discovering your shared interests"
"acreely","q527","No"
"acreely","q24345","A lot!"
"acreely","q26557","Doesn't faze you one bit"
"acreely","q48753","Yes."
"acreely","q55744","This would not be an important factor to me."
"acreely","q8054","Yes"
"acreely","q136","No"
"acreely","q13006","Yes, but only an occasional/social smoker"
"acreely","q16317","No"
"acreely","q325","Yes"
"acreely","q22021","No, it's not very important."
"acreely","q35203","Yes"
"acreely","q403","No"
"acreely","q9379","Yes, but only with my friend's permission"
"acreely","q30903","Yes"
"acreely","q46403","Yes."
"acreely","q318","Not important at all"
"acreely","q12964","Yes"
"acreely","q71","No"
"acreely","q17","Yes"
"acreely","q134","Yes"
"acreely","q30416","Neither one bothers me"
"acreely","q15698","I'm indifferent."
"acreely","q20930","Below average"
"acreely","q29032","Logical / Mathematical"
"acreely","q6350","Slender"
"acreely","q60892","No."
"acreely","q1172","Yes"
"acreely","q57","Yes"
"acreely","q50755","No."
"acreely","q28903","A promising first date"
"acreely","q209","No"
"acreely","q54","Your mind"
"acreely","q63010","No."
"acreely","q416236","Okay"
"acreely","q1707","Cheerful!  I have a positive outlook."
"acreely","q48981","None of the above disturbs me."
"acreely","q61281","Never."
"acreely","q614","something practical?"
"acreely","q6155","Yes"
"acreely","q53299","Private."
"acreely","q313640","Yes"
"acreely","q1052","Rarely"
"acreely","q18594","Sometimes"
"acreely","q19392","No"
"acreely","q43304","Never"
"acreely","q445141","Flight"
"acreely","q128","I have no tattoos"
"acreely","q274","College"
"acreely","q53540","Yes."
"acreely","q23696","Never"
"acreely","q26841","About average"
"acreely","q46","Interesting"
"acreely","q15742","Very little"
"acreely","q20725","Sometimes"
"acreely","q48953","Places popular with the locals."
"acreely","q1290","Yes"
"acreely","q8865","Yes, I have a fulltime job"
"acreely","q50483","No."
"acreely","q477","A mile"
"acreely","q8672","Where"
"acreely","q19898","I'm an information sponge"
"acreely","q35660","Usually"
"acreely","q15704","I like it or love it."
"acreely","q265","Einstein"
"acreely","q301","No"
"acreely","q1099","Yes"
"acreely","q18504","Occasionally"
"acreely","q19265","Nice, but not mandatory"
"acreely","q32855","I shave consistently."
"acreely","q255","89547"
"acreely","q4018","Yes"
"acreely","q18513","No"
"acreely","q20530","Yes"
"acreely","q45428","Always."
"acreely","q358084","Yes"
"acreely","q178","The Sun"
"acreely","q1201","46"
"acreely","q14835","On my right hand"
"acreely","q34255","I Like It"
"acreely","q59457","Yes."
"acreely","q27243","Rarely / never"
"acreely","q27477","Yes"
"acreely","q38767","Yes"
